PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007045950,FEDERIS ISR EURO M,2458.49,2026-01-26T00:00:00,P,810,1,684647.8,684647.8,1991376.9,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,684647.8,1306729.0999999999,0.00589187611136169,2003109.8459858275,1318462.0459858275,CAPREVAL AG,batch,0,1318462.0459858275,2003109.8459858275,PP_FAC_Act,CAPREVAL HM ACT COTE,M7EM,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0000986531,SELECTION VALEURS MOYENNES,997.87,2026-01-26T00:00:00,P,1046,1,402464.80000000005,402464.8,1043772.02,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,402464.8,641307.22,0.00589187611136169,1049921.795430346,647456.9954303459,CAPREVAL AG,batch,0,647456.9954303459,1049921.795430346,PP_FAC_Act,CAPREVAL HM ACT COTE,M7EM,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007057674,FEDERIS ISR ACTIONS US MM,4401.93,2026-01-26T00:00:00,P,71,1,220418.58000000002,220418.58000000002,312537.03,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,220418.58000000002,92118.45000000001,0,312537.03,92118.45000000001,CAPREVAL AG,batch,0,92118.45000000001,312537.03,PP_FAC_Act,CAPREVAL HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU2541301847,EdRF EM Climate Bonds S EUR H,108.39,2026-01-26T00:00:00,P,1825,1,182208,182208,197811.75,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,182208,15603.75,0,197811.75,15603.75,CAPREVAL AG,batch,0,15603.75,197811.75,PP_FAC_Taux,CAPREVAL HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12550.41,2026-01-26T00:00:00,P,397,1,4136179.95,4136179.95,4982512.77,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,4136179.95,846332.8199999994,-0.0013486842105264,4975792.933698354,839612.9836983541,CAPREVAL AG,batch,0,839612.9836983541,4975792.933698354,PP_FAC_Conv,CAPREVAL HM ACT COTE,UCBIFX13,2026-01-26T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5381.67,2026-01-26T00:00:00,P,18,1,39697.200000000004,39697.200000000004,96870.06,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,39697.200000000004,57172.85999999999,0.0052638799963414,97379.97237107839,57682.77237107838,CAPREVAL AG,batch,0,57682.77237107838,97379.97237107839,PP_FAC_Act,CAPREVAL HM ACT COTE,MSDEPN,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33756.18,2026-01-26T00:00:00,P,68,1,1990568.76,1990568.76,2295420.24,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1990568.76,304851.4800000002,0.000695413809148192,2297016.5069326945,306447.74693269446,CAPREVAL AG,batch,0,306447.74693269446,2297016.5069326945,PP_FAC_Taux,CAPREVAL HM ACT COTE,HE00,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0011441583,LBPAM ISR Opti Euro Equity MH,2521.04,2026-01-26T00:00:00,P,206,1,281586.38,281586.38,519334.24,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,281586.38,237747.86,0.00589187611136169,522394.09300246823,240807.71300246823,CAPREVAL AG,batch,0,240807.71300246823,522394.09300246823,PP_FAC_Act,CAPREVAL HM ACT COTE,M7EM,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4104.85,2026-01-26T00:00:00,P,592,1,1027753.98,1027753.98,2430071.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,1027753.98,1402317.2200000002,0.00589187611136169,2444388.8784521883,1416634.8984521884,CAPREVAL AG,batch,0,1416634.8984521884,2444388.8784521883,PP_FAC_Act,CAPREVAL HM ACT COTE,M7EM,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,97.16,2026-01-26T00:00:00,P,6352,1,545827.36,545827.36,617160.32,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,545827.36,71332.95999999996,0.000695413809148192,617589.5018089863,71762.14180898631,CAPREVAL AG,batch,0,71762.14180898631,617589.5018089863,PP_FAC_Taux,CAPREVAL HM ACT COTE,HE00,2026-01-27T00:00:00
