PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0011441583,LBPAM ISR Opti Euro Equity MH,2556.27,2026-01-15T00:00:00,P,250,1,639067.5,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,639067.5,0,0,639067.5,0,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,0,639067.5,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0007057674,FEDERIS ISR ACTIONS US MM,4487.68,2026-01-15T00:00:00,P,208,1,933437.44,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,933437.44,0,0,933437.44,0,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,0,933437.44,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2F,FR0010831693,Ostrum SRI Cash Plus I C EUR,111196.26,2026-01-18T00:00:00,P,9,1,1000766.34,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,1000766.34,0,0,1000766.34,0,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,0,1000766.34,PP_Mon_Fonds,MHRS MICHELIN HM ACT COTE,Monetaire,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0010831693,Ostrum SRI Cash Plus I C EUR,111196.26,2026-01-18T00:00:00,P,561.8499999999999,1,62475618.68,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,62475618.68,0,0,62475618.68,0,QUATREM AG,Hors mandat QUATREM AG,0,0,62475618.68,PP_Mon_Fonds,QUATREM HM ACT COTE,Monetaire,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0010708453,CENTRAL VALOR SP FCP,0.03,2024-03-28T00:00:00,P,14340,1,430.2,PP,FC_Div,PP_FAC_DIV_Autres,FR46,8615535,PP_FAC_DIV_Autres,430.2,0,0,430.2,0,QUATREM AG,Hors mandat QUATREM AG,0,0,430.2,PP_FAC_DIV,QUATREM HM ACT COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1515.44,2026-01-15T00:00:00,P,118486,1000,179558423.84,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,179558423.84,0,0,179558423.84,0,QUATREM AG,Hors mandat QUATREM AG,0,0,179558423.84,PP_FAC_Act,QUATREM HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAV8,MH AMUNDI ACTIONS USA C,1551.47,2026-01-15T00:00:00,P,16523,1000,25634938.81,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,25634938.81,0,0,25634938.81,0,QUATREM AG,Hors mandat QUATREM AG,0,0,25634938.81,PP_FAC_Act,QUATREM HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007021936,FEDERIS ISR FRANCE MH,480.02,2026-01-15T00:00:00,P,104300,1,50066086,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,50066086,0,0,50066086,0,QUATREM AG,Hors mandat QUATREM AG,0,0,50066086,PP_FAC_Act,QUATREM HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007045950,FEDERIS ISR EURO M,2489.71,2026-01-15T00:00:00,P,10373,1,25825761.830000002,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873492,PP_FAC_Act_EUR_LC,25825761.830000002,0,0,25825761.830000002,0,QUATREM AG,Hors mandat QUATREM AG,0,0,25825761.830000002,PP_FAC_Act,QUATREM HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA,AUX2A,FR0011662014,MM STRATIC,23547.98,2025-12-29T00:00:00,P,228,1,5368939.44,PP,FC_Div,PP_FAC_Act_EUR_MULTI,XL44,4622726,PP_FAC_Act_EUR_MULTI,5368939.44,0,0,5368939.44,0,AUXIA AG,Hors mandat AUXIA AG,0,0,5368939.44,PP_FAC_Act,AUXIA HM ACT NC,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400MAX6,MH Lazard Diversifi�,1164.73,2026-01-15T00:00:00,P,63200,1,73610936,PP,FC_Div,PP_FAC_DIV_Autres,FR44,10831093,PP_FAC_DIV_Autres,73610936,0,0,73610936,0,QUATREM AG,Hors mandat QUATREM AG,0,0,73610936,PP_FAC_DIV,QUATREM HM ACT COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6816.36,2026-01-15T00:00:00,P,5240,1,35717726.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,35717726.4,0,0,35717726.4,0,QUATREM AG,Hors mandat QUATREM AG,0,0,35717726.4,PP_FAC_Act,QUATREM HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007057674,FEDERIS ISR ACTIONS US MM,4487.68,2026-01-15T00:00:00,P,7301,1,32764551.68,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,32764551.68,0,0,32764551.68,0,QUATREM AG,Hors mandat QUATREM AG,0,0,32764551.68,PP_FAC_Act,QUATREM HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0000986531,SELECTION VALEURS MOYENNES,1006.15,2026-01-15T00:00:00,P,41496,1,41751200.400000006,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,41751200.400000006,0,0,41751200.400000006,0,QUATREM AG,Hors mandat QUATREM AG,0,0,41751200.400000006,PP_FAC_Act,QUATREM HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007074166,LBPAM ACTIONS VALUE EURO,3480.21,2026-01-15T00:00:00,P,12283,1,42747419.43000001,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,42747419.43000001,0,0,42747419.43000001,0,QUATREM AG,Hors mandat QUATREM AG,0,0,42747419.43000001,PP_FAC_Act,QUATREM HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0011662014,MM STRATIC,23547.98,2025-12-29T00:00:00,P,2268,1,53406818.63999999,PP,FC_Div,PP_FAC_Act_EUR_MULTI,XL44,4622726,PP_FAC_Act_EUR_MULTI,53406818.63999999,0,0,53406818.63999999,0,QUATREM AG,Hors mandat QUATREM AG,0,0,53406818.63999999,PP_FAC_Act,QUATREM HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007023700,EQUILIBRE DISCOVERY,631.9,2026-01-15T00:00:00,P,0.53,1,334.91,PP,FC_Div,PP_FAC_DIV_Autres,FR41,8470123,PP_FAC_DIV_Autres,334.91,0,0,334.91,0,QUATREM AG,Hors mandat QUATREM AG,0,0,334.91,PP_FAC_DIV,QUATREM HM ACT COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400N7S5,MH EDRAM DIVERSIFIE,11501.63,2026-01-15T00:00:00,P,5000,1,57508150,PP,FC_Div,,FR44,10907450,PP_FAC_Act_EUR_LC,57508150,0,0,57508150,0,QUATREM AG,Hors mandat QUATREM AG,0,0,57508150,PP_FAC_Act,QUATREM HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2B,FR0010106849,BNP INDICE FRANCE ESG CL D,448.61,2026-01-15T00:00:00,P,386.1,1,173208.32,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8466172,PP_FAC_Act_EUR_LC,173208.32,0,0,173208.32,0,QUATREM AG,Hors mandat QUATREM AG,0,0,173208.32,PP_FAC_Act,QUATREM HM ACT NC,,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2B,FR0000009987,UNION PLUS,207830.34,2026-01-16T00:00:00,P,72,1,14963784.48,PP,FC_Mon,PP_Mon_Fonds,FR43,5080831,PP_Mon_Fonds,14963784.48,0,0,14963784.48,0,QUATREM AG,Hors mandat QUATREM AG,0,0,14963784.48,PP_Mon_Fonds,QUATREM HM ACT NC,Monetaire,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA1B,FR0000009987,UNION PLUS,207830.34,2026-01-16T00:00:00,P,6.4,1,1330114.18,PP,FC_Mon,PP_Mon_Fonds,FR43,5080831,PP_Mon_Fonds,1330114.18,0,0,1330114.18,0,QUATREM AG,Mandats OSTRUM QUATREM AG,0,0,1330114.18,PP_Mon_Fonds,QUATREM MDT OSTRUM PA,Monetaire,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0013423555,PRATIC AUXIA,625.03,2026-01-15T00:00:00,P,80553,1,50348041.59,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,8615538,PP_FAC_DIV_PRATIC,50348041.59,0,0,50348041.59,0,AUXIA AG,Hors mandat AUXIA AG,97526.70811277218,97526.70811277218,50445568.29811277,PP_FAC_DIV,AUXIA HM ACT COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,CMAV,CMA2C,FR0013423548,PRATIC CMAV,996.01,2026-01-15T00:00:00,P,13375,1,13321633.75,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,8615537,PP_FAC_DIV_PRATIC,13321633.75,0,0,13321633.75,0,CMAV AG,Hors mandat CMAV AG,-11640.772359513448,-11640.772359513448,13309992.977640487,PP_FAC_DIV,CMAV HM ACT COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,INPR,INP2C,FR0007443544,PRATIC INPR,4483.4,2026-01-15T00:00:00,P,7247,1,32491199.8,PP,FC_Div,PP_FAC_DIV_PRATIC,FR42,8615534,PP_FAC_DIV_PRATIC,32491199.8,0,0,32491199.8,0,INPR AG,Hors mandat INPR AG,55066.44957752424,55066.44957752424,32546266.249577526,PP_FAC_DIV,INPR HM ACT COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,FR0010251082,PRATIC MHP,823.37,2026-01-15T00:00:00,P,536781,1,441969371.96999997,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,4622712,PP_FAC_DIV_PRATIC,441969371.96999997,0,0,441969371.96999997,0,MHP AG,Hors mandat MHP AG,1062489.3635069693,1062489.3635069693,443031861.33350694,PP_FAC_DIV,MHP HM ACT COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0013423530,PRATIC MUTUEL,1179.07,2026-01-15T00:00:00,P,18467,1,21773885.69,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,8615536,PP_FAC_DIV_PRATIC,21773885.69,0,0,21773885.69,0,MMH AG,Hors mandat MUTUELLE MH AG,5884.493741747063,5884.493741747063,21779770.18374175,PP_FAC_DIV,MHM HM ACTIFS COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0010404731,PRATIC RS,516.97,2026-01-15T00:00:00,P,68817,1,35576324.49,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,4622713,PP_FAC_DIV_PRATIC,35576324.49,0,0,35576324.49,0,MHRS AG,Hors mandat MHRS AG,70094.36046582379,70094.36046582379,35646418.85046583,PP_FAC_DIV,MHRS HM ACTIFS COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007044532,PRATIC QUATREM,15.45,2026-01-15T00:00:00,P,14980039.999999998,1,231441617.99999997,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,4622704,PP_FAC_DIV_PRATIC,231441617.99999997,0,0,231441617.99999997,0,QUATREM AG,Hors mandat QUATREM AG,114890.65236062856,114890.65236062856,231556508.6523606,PP_FAC_DIV,QUATREM HM ACT COTE,Diversifié,
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA,AUX2E,LU1105449521,AWF GL CNVRTBLS I EUR PF C,148.63,2026-01-16T00:00:00,P,28884,1,4293028.92,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,7240282,PP_FAC_Conv_Global,4293028.92,0,0.0051641094393962,4315198.591169372,22169.671169372275,AUXIA AG,Hors mandat AUXIA AG,0,22169.671169372275,4315198.591169372,PP_FAC_Conv,AUXIA HM ACT COTE,UCBIFX13,2026-01-16T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA,AUX2E,IE00B4WXJJ64,ISHARES CORE EUR GVT (GER),109.715,2026-01-16T00:00:00,P,150000,1,16457250.000000002,PP,FC_Taux_Souv,PP_FAC_Taux_Gov,GB42,5030921,PP_FAC_Taux_Gov,16457250.000000002,0,0.00107555350969248,16474950.652997388,17700.65299738571,AUXIA AG,Hors mandat AUXIA AG,0,17700.65299738571,16474950.652997388,PP_FAC_Taux,AUXIA HM ACT COTE,LEATTREU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA,AUX2D,FR0011312859,TESTAMENT OBSEQUES FINANCEMENT II,133.19,2026-01-09T00:00:00,P,345277.204375933,1,45987470.85,PP,FC_Taux_Infl,PP_FAC_Taux_Infl,FR42,3813610,PP_FAC_Taux_Infl,45987470.85,0,-0.00311814443766002,45844075.27356702,-143395.5764329806,AUXIA AG,Hors mandat AUXIA AG,0,-143395.5764329806,45844075.27356702,PP_FAC_Taux,AUXIA HM ACT PIV UC,LF94TRUU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA,AUX2D,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,136.72,2026-01-09T00:00:00,P,139427.4806,100,19062525.15,PP,FC_Taux_Infl,PP_FAC_Taux_Infl,FR42,3215199,PP_FAC_Taux_Infl,19062525.15,0,-0.00311814443766002,19003085.443235774,-59439.70676422492,AUXIA AG,Hors mandat AUXIA AG,0,-59439.70676422492,19003085.443235774,PP_FAC_Taux,AUXIA HM ACT PIV UC,LF94TRUU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,CMAV,CMA2C,FR0011527944,LBPAM SLECTION PRO RENDGLBLMH,1219.69,2026-01-14T00:00:00,P,3010,1,3671266.9,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,7240232,PP_FAC_Taux_Corp_IG,3671266.9,0,8.31407426715293E-05,3671572.1318566115,305.2318566115573,CMAV AG,Hors mandat CMAV AG,0,305.2318566115573,3671572.1318566115,PP_FAC_Taux,CMAV HM ACT COTE,LECPTREU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,EMUT,EMU2A,FR0011527944,LBPAM SLECTION PRO RENDGLBLMH,1213.8,2026-01-14T00:00:00,P,289,1,350788.2,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,7240232,PP_FAC_Taux_Corp_IG,350788.2,0,8.31407426715293E-05,350817.3647914684,29.164791468414478,EMUT AG,Hors mandat EMUT AG,0,29.164791468414478,350817.3647914684,PP_FAC_Taux,EMUT HORS MDT COTE,LECPTREU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,INPR,INP2C,FR0007484142,CLICHY PREMIERE,4833.82,2026-01-09T00:00:00,P,5375,1,25981782.5,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8468411,PP_FAC_Taux_Corp_IG,25981782.5,0,8.31407426715293E-05,25983942.64469298,2160.144692979753,INPR AG,Hors mandat INPR AG,0,2160.144692979753,25983942.64469298,PP_FAC_Taux,INPR HM ACT COTE,LECPTREU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,LU1082505428,SCOR ILS FUND ATROPOS IC EUR H,1494.76,2025-12-31T00:00:00,P,47442.381,1,70914973.42,PP,FC_Alter_Autre,PP_FAC_Taux_Autre,LU46,8467265,PP_FAC_Taux_Autre,70914973.42,0,8.31407426715293E-05,70920869.34355667,5895.9235566705465,MHP AG,Hors mandat MHP AG,0,5895.9235566705465,70920869.34355667,PP_FAC_Taux,MHP HM ACT COTE,LECPTREU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHP,MHP2C,LU0104884605,PICTET WATER-I,654.49,2026-01-16T00:00:00,P,33430,1,21879600.7,PP,FC_Act_EUR,PP_FAC_Act_Global,LU44,1167622,PP_FAC_Act_Global,21879600.7,0,-0.00050824190408421,21868480.57007963,-11120.129920370877,MHP AG,Hors mandat MHP AG,0,-11120.129920370877,21868480.57007963,PP_FAC_Act,MHP HM ACT COTE,ActionMixte,2026-01-16T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,LU1105449521,AWF GL CNVRTBLS I EUR PF C,148.63,2026-01-16T00:00:00,P,15124,1,2247880.12,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,7240282,PP_FAC_Conv_Global,2247880.12,0,0.0051641094393962,2259488.418946323,11608.298946322873,MMH AG,Hors mandat MUTUELLE MH AG,0,11608.298946322873,2259488.418946323,PP_FAC_Conv,MHM HM ACTIFS COTE,UCBIFX13,2026-01-16T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,LU1105449521,AWF GL CNVRTBLS I EUR PF C,148.63,2026-01-16T00:00:00,P,11392,1,1693192.96,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,7240282,PP_FAC_Conv_Global,1693192.96,0,0.0051641094393962,1701936.793747455,8743.833747455152,MHRS AG,Hors mandat MHRS AG,0,8743.833747455152,1701936.793747455,PP_FAC_Conv,MHRS HM ACTIFS COTE,UCBIFX13,2026-01-16T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0014006K51,BNP 12/31 0004,0.9831,2026-01-16T00:00:00,%,3544000,1000,3484106.4,PA,Obl_Entr_Sub_Stru,PA_Obl_Struct,NL54,8800121,PA_Obl_Struct,3484106.4,0,8.31407426715293E-05,3484396.071193643,289.6711936430074,MHRS AG,Hors mandat MHRS AG,0,289.6711936430074,3484396.071193643,PA_Obl_Struct,MHRS HM ACTIFS COTE,LECPTREU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,LU0945150927,AF IMP EUR CORP SHT TERM GREEN BD,1105.25,2026-01-16T00:00:00,P,10404,1000,11499021,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,LU42,4498626,PP_FAC_Taux_Corp_IG,11499021,0,8.31407426715293E-05,11499977.037145937,956.0371459368616,QUATREM AG,Hors mandat QUATREM AG,0,956.0371459368616,11499977.037145937,PP_FAC_Taux,QUATREM HM ACT COTE,LECPTREU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,XS1996470917,BNP 08/29 0001,1.0116,2025-12-31T00:00:00,%,2500000,100000,2529000,PP,Obl_Entr_Sub_Stru,PA_Obl_Struct,FR59,9946841,PA_Obl_Struct,2529000,0,8.31407426715293E-05,2529210.2629382163,210.26293821632862,QUATREM AG,Hors mandat QUATREM AG,0,210.26293821632862,2529210.2629382163,PA_Obl_Struct,QUATREM HM ACT COTE,LECPTREU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,QUATREM,QUA2A,XS2116546941,UBS 02/28 MTN6,1.0195999999999998,2025-12-31T00:00:00,%,3000000,1000,3058800,PP,Obl_Entr_Sub_Stru,PA_Obl_Struct,GB51,9946845,PA_Obl_Struct,3058800,0,8.31407426715293E-05,3059054.310903684,254.31090368377045,QUATREM AG,Hors mandat QUATREM AG,0,254.31090368377045,3059054.310903684,PA_Obl_Struct,QUATREM HM ACT COTE,LECPTREU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1383.88,2026-01-15T00:00:00,P,2489,1000,3444477.32,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,3444477.32,0,0.00142096715987007,3449371.8091546376,4894.489154637791,AUXIA AG,Hors mandat AUXIA AG,0,4894.489154637791,3449371.8091546376,PP_FAC_Act,AUXIA HM ACT COTE,M7EUM,2026-01-16T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33741.95,2026-01-15T00:00:00,P,186,1,6276002.7,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,6276002.7,0,-4.30555238970717E-05,6275732.483415772,-270.2165842279792,AUXIA AG,Hors mandat AUXIA AG,0,-270.2165842279792,6275732.483415772,PP_FAC_Taux,AUXIA HM ACT COTE,HE00,2026-01-16T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400CCX3,GEMEQUITY PART MH,146.6,2026-01-15T00:00:00,P,10886,1,1595887.6,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,1595887.6,0,0.00521821413970668,1604215.2832397025,8327.683239702368,AUXIA AG,Hors mandat AUXIA AG,0,8327.683239702368,1604215.2832397025,PP_FAC_Act,AUXIA HM ACT COTE,MSDEEEMN,2026-01-16T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA,AUX2E,LU2541301847,EdRF EM Climate Bonds S EUR H,108.33,2026-01-15T00:00:00,P,35239,1,3817440.87,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,3817440.87,0,0.000857132000499472,3820712.920729692,3272.0507296919823,AUXIA AG,Hors mandat AUXIA AG,0,3272.0507296919823,3820712.920729692,PP_FAC_Taux,AUXIA HM ACT COTE,LG20TREH,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022793,LBPAM ACTIONS EX-EURO-M,5316.4,2026-01-15T00:00:00,P,46,1,244554.4,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,244554.4,0,0.00142096715987007,244901.90377120176,347.50377120176563,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,347.50377120176563,244901.90377120176,PP_FAC_Act,AUXIA ASS HM ACT COTE,M7EUM,2026-01-16T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33741.95,2026-01-15T00:00:00,P,10,1,337419.5,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,337419.5,0,-4.30555238970717E-05,337404.9722266544,-14.527773345587775,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,-14.527773345587775,337404.9722266544,PP_FAC_Taux,AUXIA ASS HM ACT COTE,HE00,2026-01-16T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5502.92,2026-01-15T00:00:00,P,21,1,115561.32,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,115561.32,0,-2.46169821370765E-05,115558.47522904983,-2.8447709501779173,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,-2.8447709501779173,115558.47522904983,PP_FAC_Act,AUXIA ASS HM ACT COTE,MSDEPN,2026-01-16T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0011758044,LBPAM PRO ALTO M,1136.33,2026-01-15T00:00:00,P,1153,1,1310188.49,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,1310188.49,0,8.31407426715293E-05,1310297.4200440983,108.93004409829155,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,108.93004409829155,1310297.4200440983,PP_FAC_Taux,AUXIA ASS HM ACT COTE,LECPTREU,2026-01-15T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12521.02,2026-01-15T00:00:00,P,397,1,4970844.94,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,4970844.94,0,0.0051641094393962,4996514.927276429,25669.98727642838,CAPREVAL AG,batch,0,25669.98727642838,4996514.927276429,PP_FAC_Conv,CAPREVAL HM ACT COTE,UCBIFX13,2026-01-16T00:00:00
EXPORT_PRMP_ADP,2026-01-19T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU2541301847,EdRF EM Climate Bonds S EUR H,108.33,2026-01-15T00:00:00,P,1825,1,197702.25,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,197702.25,0,0.000857132000499472,197871.70692504576,169.4569250457571,CAPREVAL AG,batch,0,169.4569250457571,197871.70692504576,PP_FAC_Taux,CAPREVAL HM ACT COTE,LG20TREH,2026-01-15T00:00:00
