PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Ref Unik Asset]
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2G,FR0007475975,MH Lazard action euro LC,527.56,2026-03-23T00:00:00,P,1780.31138,1,420607.3084144986,420607.3084144986,939221.07,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,420607.3084144986,518613.7615855014,M7EM,0.00258550431385779,941649.4301281511,521042.1217136525,MHRS AG SG,Mandats LBPAM MHRS SG,0,521042.1217136525,941649.4301281511,2026-03-24T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2G,FR0000986531,SELECTION VALEURS MOYENNES,1032.48,2026-03-23T00:00:00,P,467,1,247192.44000000003,247192.44000000003,482168.16,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,247192.44000000003,234975.71999999994,M7EM,0.00258550431385779,483414.80785768485,236222.36785768482,MHRS AG SG,Mandats LBPAM MHRS SG,0,236222.36785768482,483414.80785768485,2026-03-24T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2G,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6839.87,2026-03-23T00:00:00,P,139,1,250247.45,250247.45,950741.93,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,250247.45,700494.48,M7EM,0.00258550431385779,953200.0773613806,702952.6273613805,MHRS AG SG,Mandats LBPAM MHRS SG,0,702952.6273613805,953200.0773613804,2026-03-24T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHRS,MRS2G,FR0007074166,LBPAM ACTIONS VALUE EURO,3591.35,2026-03-23T00:00:00,P,25,1,42295.25,42295.25,89783.75,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,42295.25,47488.5,M7EM,0.00258550431385779,90015.88627293933,47720.63627293933,MHRS AG SG,Mandats LBPAM MHRS SG,0,47720.63627293933,90015.88627293933,2026-03-24T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1311.96,2026-03-23T00:00:00,P,14780,1000,14855524,14855524,19390768.8,PP,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,14855524,4535244.800000001,,0,19390768.8,4535244.800000001,QUATREM AG,Hors mandat QUATREM AG,0,4535244.800000001,19390768.8,,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Act_exEUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007475975,MH Lazard action euro LC,476.58,2026-03-23T00:00:00,P,49114.81383,1,12305904.813073097,12305904.813073097,23407137.98,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,12305904.813073097,11101233.166926904,M7EM,0.00258550431385779,23467657.236222357,11161752.42314926,QUATREM AG,Hors mandat QUATREM AG,0,11161752.42314926,23467657.236222357,2026-03-24T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1405.49,2026-03-23T00:00:00,P,118486,1000,121812487.87,121812487.87,166530888.14000002,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,121812487.87,44718400.27000001,M7EM,0.00258550431385779,166961454.46967655,45148966.59967655,QUATREM AG,Hors mandat QUATREM AG,0,45148966.59967655,166961454.46967655,2026-03-24T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAV8,MH AMUNDI ACTIONS USA C,1475.99,2026-03-23T00:00:00,P,16523,1000,16603232.9,16603232.9,24387782.77,PP,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,16603232.9,7784549.869999999,,0,24387782.77,7784549.869999999,QUATREM AG,Hors mandat QUATREM AG,0,7784549.869999999,24387782.77,,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1258.46,2026-03-23T00:00:00,P,3439,1000,3381610.33,3381610.33,4327843.94,PP,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,3381610.33,946233.6100000003,MSDEPN,0.0144498942662356,4390380.827333769,1008770.4973337688,QUATREM AG,Hors mandat QUATREM AG,0,1008770.4973337688,4390380.827333769,2026-03-24T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Act_AsPac
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007021936,FEDERIS ISR FRANCE MH,440.4,2026-03-23T00:00:00,P,104300,1,19871568.76,19871568.76,45933719.99999999,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,19871568.76,26062151.23999999,M7EM,0.00258550431385779,46052481.83121153,26180913.071211528,QUATREM AG,Hors mandat QUATREM AG,0,26180913.071211528,46052481.83121153,2026-03-24T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6149.2,2026-03-23T00:00:00,P,3760,1,10906823.4,10906823.4,23120992,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,10906823.4,12214168.6,M7EM,0.00258550431385779,23180771.424556673,12273948.024556672,QUATREM AG,Hors mandat QUATREM AG,0,12273948.024556672,23180771.424556673,2026-03-24T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007057674,FEDERIS ISR ACTIONS US MM,4298.97,2026-03-23T00:00:00,P,7301,1,14814235.219999999,14814235.219999999,31386779.97,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,14814235.219999999,16572544.75,,0,31386779.97,16572544.75,QUATREM AG,Hors mandat QUATREM AG,0,16572544.75,31386779.97,,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR0000986531,SELECTION VALEURS MOYENNES,930.62,2026-03-23T00:00:00,P,41496,1,17504471.44,17504471.44,38617007.52,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,17504471.44,21112536.080000002,M7EM,0.00258550431385779,38716851.95953125,21212380.519531246,QUATREM AG,Hors mandat QUATREM AG,0,21212380.519531246,38716851.95953125,2026-03-24T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007074166,LBPAM ACTIONS VALUE EURO,3243.58,2026-03-23T00:00:00,P,12283,1,17718238.380000003,17718238.38,39840893.14,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,17718238.38,22122654.76,M7EM,0.00258550431385779,39943901.94108142,22225663.56108142,QUATREM AG,Hors mandat QUATREM AG,0,22225663.56108142,39943901.94108142,2026-03-24T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400CCX3,GEMEQUITY PART MH,140.54,2026-03-23T00:00:00,P,326337,1,34458500.61,34458500.61,45863401.980000004,PP,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,34458500.61,11404901.370000005,MSDEEEMN,0.0176576324798811,46673241.0764399,12214740.466439903,QUATREM AG,Hors mandat QUATREM AG,0,12214740.466439903,46673241.0764399,2026-03-24T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Act_Emerg
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400N7S5,MH EDRAM DIVERSIFIE,11059.48,2026-03-23T00:00:00,P,5000,1,50000000,50000000,55297400,PP,,FR44,10907450,PP_FAC_Act_EUR_LC,50000000,5297400,Composite_diversifie,0.00258550431385779,55440371.666245125,5440371.666245125,QUATREM AG,Hors mandat QUATREM AG,0,5440371.666245125,55440371.666245125,2026-03-24T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-25T00:00:00,FC_Div
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,AUXIA,AUX2E,LU2541301847,EdRF EM Climate Bonds S EUR H,106.97,2026-03-23T00:00:00,P,35239,1,3518261.7600000007,3518261.7600000002,3769515.83,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,3518261.7600000002,251254.06999999983,,0,3769515.83,251254.06999999983,AUXIA AG,Hors mandat AUXIA AG,0,251254.06999999983,3769515.83,,PP_FAC_Taux,AUXIA HM ACT COTE,2026-03-25T00:00:00,FC_Taux_Emerg
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33215.14,2026-03-23T00:00:00,P,186,1,5000211.96,5000211.96,6178016.04,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,5000211.96,1177804.08,HE00,0.000744892443221378,6182617.997462297,1182406.037462297,AUXIA AG,Hors mandat AUXIA AG,0,1182406.037462297,6182617.997462297,2026-03-24T00:00:00,PP_FAC_Taux,AUXIA HM ACT COTE,2026-03-25T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33215.14,2026-03-23T00:00:00,P,10,1,302123.6,302123.6,332151.4,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,302123.6,30027.800000000047,HE00,0.000744892443221378,332398.81706786546,30275.21706786548,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,30275.21706786548,332398.81706786546,2026-03-24T00:00:00,PP_FAC_Taux,AUXIA ASS HM ACT COTE,2026-03-25T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU2541301847,EdRF EM Climate Bonds S EUR H,106.97,2026-03-23T00:00:00,P,1825,1,182208,182208,195220.25,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,182208,13012.25,,0,195220.25,13012.25,CAPREVAL AG,batch,0,13012.25,195220.25,,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-25T00:00:00,FC_Taux_Emerg
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33215.14,2026-03-23T00:00:00,P,68,1,1990568.76,1990568.76,2258629.52,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1990568.76,268060.76,HE00,0.000744892443221378,2260311.9560614848,269743.19606148475,CAPREVAL AG,batch,0,269743.19606148475,2260311.9560614848,2026-03-24T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-25T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,95.13,2026-03-23T00:00:00,P,6352,1,545827.36,545827.36,604265.76,PP,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,545827.36,58438.40000000002,HE00,0.000744892443221378,604715.8729983214,58888.51299832144,CAPREVAL AG,batch,0,58888.51299832144,604715.8729983214,2026-03-24T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-25T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0144746509,CANDRIAM BONDS EURO HIGH YIELD-IC,1571.72,2026-03-23T00:00:00,P,458,1,573608.36,573608.36,719847.76,PP,PP_FAC_Taux_Corp_HY,LU42,4932779,PP_FAC_Taux_Corp_HY,573608.36,146239.40000000002,HE00,0.000744892443221378,720383.9691566939,146775.6091566939,CAPREVAL AG,batch,0,146775.6091566939,720383.9691566939,2026-03-24T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-25T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,CMAV,CMA2C,FR0011034560,EDR FINANCIAL BDS S,1467.7,2026-03-23T00:00:00,P,3582,1,3500473.6799999997,3500473.68,5257301.4,PP,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3500473.68,1756827.7200000002,LECPTREU,0.000775796369029899,5261379.995337016,1760906.3153370158,CMAV AG,Hors mandat CMAV AG,0,1760906.3153370158,5261379.995337016,2026-03-23T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE,2026-03-25T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,CMAV,CMA2C,FR0010135103,CARMIGNAC PATRIMOINE,790.55,2026-03-23T00:00:00,P,644,1,369620.11999999994,369620.11999999994,509114.2,PP,PP_FAC_DIV_Autres,FR44,1559507,PP_FAC_DIV_Autres,369620.11999999994,139494.08000000007,Composite_diversifie,0.00258550431385779,510430.5169603463,140810.39696034638,CMAV AG,Hors mandat CMAV AG,0,140810.39696034638,510430.5169603463,2026-03-24T00:00:00,PP_FAC_DIV,CMAV HM ACT COTE,2026-03-25T00:00:00,FC_Div
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,CMAV,CMA2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33215.14,2026-03-23T00:00:00,P,177,1,4942262.46,4942262.46,5879079.78,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,4942262.46,936817.3200000003,HE00,0.000744892443221378,5883459.062101218,941196.602101218,CMAV AG,Hors mandat CMAV AG,0,941196.602101218,5883459.062101218,2026-03-24T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE,2026-03-25T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,EMUT,EMU2A,FR0013241031,OSTRUM SRI EURO BONDS 3-5 GP,101.53,2026-03-23T00:00:00,P,6731.03633,1,627359.6662277433,627359.6662277433,683402.12,PP,PP_FAC_Taux_Gov,FR42,9315963,PP_FAC_Taux_Gov,627359.6662277433,56042.45377225673,,0,683402.12,56042.45377225673,EMUT AG,Hors mandat EMUT AG,0,56042.45377225673,683402.12,,PP_FAC_Taux,EMUT HORS MDT COTE,2026-03-25T00:00:00,FC_Taux_Souv
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,EMUT,EMU2A,FR0013305935,LAZARD CREDIT FI SRI TC,271.2,2026-03-23T00:00:00,P,743.752,1,168415.19990499198,168415.19990499198,201705.54,PP,PP_FAC_Taux_Corp_IG,FR49,9315968,PP_FAC_Taux_Corp_IG,168415.19990499198,33290.340095008025,LECPTREU,0.000775796369029899,201862.0224255452,33446.82252055322,EMUT AG,Hors mandat EMUT AG,0,33446.82252055322,201862.0224255452,2026-03-23T00:00:00,PP_FAC_Taux,EMUT HORS MDT COTE,2026-03-25T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,INPR,INP2C,FR0010590950,OBJECTIF CREDIT FI-C,19704.95,2026-03-23T00:00:00,P,26,1,364847.86,364847.86,512328.7,PP,PP_FAC_Taux_Corp_HY,FR49,2956515,PP_FAC_Taux_Corp_HY,364847.86,147480.84000000003,LECPTREU,0.000775796369029899,512726.16274520976,147878.30274520977,INPR AG,Hors mandat INPR AG,0,147878.30274520977,512726.16274520976,2026-03-23T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-25T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1405.49,2026-03-23T00:00:00,P,13278,1000,13651228.329999998,13651228.329999998,18662096.22,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,13651228.329999998,5010867.890000001,M7EM,0.00258550431385779,18710347.15028244,5059118.820282441,AUXIA AG,Hors mandat AUXIA AG,0,5059118.820282441,18710347.15028244,2026-03-24T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-25T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,INPR,INP2C,LU2541301847,EdRF EM Climate Bonds S EUR H,106.97,2026-03-23T00:00:00,P,4593,1,458565.12,458565.12,491313.21,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,458565.12,32748.090000000026,,0,491313.21,32748.090000000026,INPR AG,Hors mandat INPR AG,0,32748.090000000026,491313.21,,PP_FAC_Taux,INPR HM ACT COTE,2026-03-25T00:00:00,FC_Taux_Emerg
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,INPR,INP2C,FR001400EBG6,MH Lazard Total Return,1121.59,2026-03-23T00:00:00,P,990,1,1003998.5999999999,1003998.6,1110374.1,PP,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,1003998.6,106375.50000000012,LECPTREU,0.000775796369029899,1111235.5241950448,107236.92419504479,INPR AG,Hors mandat INPR AG,0,107236.92419504479,1111235.5241950448,2026-03-23T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-25T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,INPR,INP2C,LU1585264762,TIKEHAU SUBFIN FUND I CAP,221.2,2026-03-23T00:00:00,P,1206.002,1,166199.139238006,166199.139238006,266767.64,PP,PP_FAC_Taux_Corp_HY,LU49,7240288,PP_FAC_Taux_Corp_HY,166199.139238006,100568.50076199402,HE00,0.000744892443221378,266966.353199132,100767.21396112602,INPR AG,Hors mandat INPR AG,0,100767.21396112602,266966.353199132,2026-03-24T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-25T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2B,FR0012599645,GROUPAMA ULTRA SHT TERM BD IC,11107.8,2026-03-23T00:00:00,P,455.11,1,,,5055270.86,PP,PP_FAC_Taux_Autre,FR43,5370699,PP_FAC_Taux_Autre,5055270.86,0,LECPTREU,0.000775796369029899,5059192.72077765,3921.8607776500285,MHP AG,Hors mandat MHP AG,0,3921.8607776500285,5059192.72077765,2026-03-23T00:00:00,PP_FAC_Taux,MHP HM ACT NC,2026-03-25T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,LU2066074910,BDLCM Funds BDL Transition E Acc,148.38,2026-03-23T00:00:00,P,72100,1,9938985,9938985,10698198.000000002,PP,PP_FAC_Taux_Gov,LU41,11008390,PP_FAC_Taux_Gov,9938985,759213.0000000019,,0,10698198.000000002,759213.0000000019,MHP AG,Hors mandat MHP AG,0,759213.0000000019,10698198.000000002,,PP_FAC_Taux,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Act_exEUR
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR0010590950,OBJECTIF CREDIT FI-C,19704.95,2026-03-23T00:00:00,P,2568,1,48047074.559999995,48047074.559999995,50602311.6,PP,PP_FAC_Taux_Corp_HY,FR49,2956515,PP_FAC_Taux_Corp_HY,48047074.559999995,2555237.0400000066,LECPTREU,0.000775796369029899,50641568.6896038,2594494.129603803,MHP AG,Hors mandat MHP AG,0,2594494.129603803,50641568.6896038,2026-03-23T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,LU2541301847,EdRF EM Climate Bonds S EUR H,106.97,2026-03-23T00:00:00,P,115822,1,11563668.48,11563668.48,12389479.34,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,11563668.48,825810.8599999994,,0,12389479.34,825810.8599999994,MHP AG,Hors mandat MHP AG,0,825810.8599999994,12389479.34,,PP_FAC_Taux,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Taux_Emerg
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1758.94,2026-03-23T00:00:00,P,87914,1,140626954.03000003,140626954.03000003,154635451.16,PP,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,140626954.03000003,14008497.129999965,LECPTREU,0.000775796369029899,154755416.7815332,14128462.75153318,MHP AG,Hors mandat MHP AG,0,14128462.75153318,154755416.7815332,2026-03-23T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Taux_Entr
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR001400EBG6,MH Lazard Total Return,1121.59,2026-03-23T00:00:00,P,263978,1,285106487.94,285106487.94,296075085.02000004,PP,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,285106487.94,10968597.080000043,LECPTREU,0.000775796369029899,296304778.99591875,11198291.055918753,MHP AG,Hors mandat MHP AG,0,11198291.055918753,296304778.99591875,2026-03-23T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33215.14,2026-03-23T00:00:00,P,3354,1,107577490.98000002,107577490.98,111403579.56,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,107577490.98,3826088.579999998,HE00,0.000744892443221378,111486563.24456206,3909072.2645620555,MHP AG,Hors mandat MHP AG,0,3909072.2645620555,111486563.24456206,2026-03-24T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR001400MAX6,MH Lazard Diversifi�,1108.99,2026-03-23T00:00:00,P,129170,1,135965735.6,135965735.6,143248238.3,PP,PP_FAC_DIV_Autres,FR44,10831093,PP_FAC_DIV_Autres,135965735.6,7282502.700000018,Composite_diversifie,0.00258550431385779,143618607.2380772,7652871.638077199,MHP AG,Hors mandat MHP AG,0,7652871.638077199,143618607.2380772,2026-03-24T00:00:00,PP_FAC_DIV,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Div
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR0011790492,BDL REMPART EUROPE I,185.59,2026-03-23T00:00:00,P,136000,1,15116434,15116434,25240240,PP,PP_FAC_DIV_Autres,FR46,4373074,PP_FAC_DIV_Autres,15116434,10123806,,0,25240240,10123806,MHP AG,Hors mandat MHP AG,0,10123806,25240240,,PP_FAC_DIV,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Alter_LS
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MHP,MHP2C,FR001400EC14,SIENNA COURT TERME - FS-C,110.844,2026-03-23T00:00:00,P,0.06698999999207444,100,6.929999942249999,6.929999942249999,7.43,PP,PP_FAC_Taux_Corp_IG,FR42,9708308,PP_FAC_Taux_Corp_IG,6.929999942249999,0.5000000577500003,LECPTREU,0.000775796369029899,7.435764167021891,0.5057642247718919,MHP AG,Hors mandat MHP AG,0,0.5057642247718919,7.435764167021891,2026-03-23T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-25T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011034560,EDR FINANCIAL BDS S,1467.7,2026-03-23T00:00:00,P,1184,1,1192613.92,1192613.92,1737756.8,PP,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,1192613.92,545142.8800000001,LECPTREU,0.000775796369029899,1739104.9454156968,546491.0254156969,MMH AG,Hors mandat MUTUELLE MH AG,0,546491.0254156969,1739104.9454156968,2026-03-23T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-25T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400EBG6,MH Lazard Total Return,1121.59,2026-03-23T00:00:00,P,7395,1,7505213.85,7505213.85,8294158.05,PP,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,7505213.85,788944.2000000002,LECPTREU,0.000775796369029899,8300592.627699349,795378.7776993494,MMH AG,Hors mandat MUTUELLE MH AG,0,795378.7776993494,8300592.627699349,2026-03-23T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-03-25T00:00:00,FC_Taux_Autre
