PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,LU1105449521,AWF GL CNVRTBLS I EUR PF C,147.17,2026-01-20T00:00:00,P,15124,1,1962187.7600000002,1962187.7600000002,2225799.08,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,7240282,PP_FAC_Conv_Global,1962187.7600000002,263611.31999999983,UCBIFX13,-0.000773930082826843,2224076.46713366,261888.70713365963,MMH AG,Hors mandat MUTUELLE MH AG,0,261888.70713365963,2224076.46713366,PP_FAC_Conv,MHM HM ACTIFS COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHRS,MRS2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2200.07,2026-01-16T00:00:00,P,1550,1,1554170,1554170,3410108.5,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,1554170,1855938.5,MSDEEEMN,-0.0114939544090962,3370912.868370929,1816742.8683709288,MHRS AG,Hors mandat MHRS AG,0,1816742.8683709288,3370912.868370929,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHRS,MRS2C,LU1105449521,AWF GL CNVRTBLS I EUR PF C,147.17,2026-01-20T00:00:00,P,11392,1,1258702.0799999998,1258702.0799999998,1676560.64,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,7240282,PP_FAC_Conv_Global,1258702.0799999998,417858.56000000006,UCBIFX13,-0.000773930082826843,1675263.0992850205,416561.01928502065,MHRS AG,Hors mandat MHRS AG,0,416561.01928502065,1675263.0992850205,PP_FAC_Conv,MHRS HM ACTIFS COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHRS,MRS2C,FR0014006K51,BNP 12/31 0004,0.9826999999999999,2026-01-20T00:00:00,%,3544000,1000,3438676.8,3438676.8,3482688.8,PA,Obl_Entr_Sub_Stru,PA_Obl_Struct,NL54,8800121,PA_Obl_Struct,3438676.8,44012,LECPTREU,0.000316680676819654,3483791.700246336,45114.900246336125,MHRS AG,Hors mandat MHRS AG,0,45114.900246336125,3483791.700246336,PA_Obl_Struct,MHRS HM ACTIFS COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,LU0945150927,AF IMP EUR CORP SHT TERM GREEN BD,1105.77,2026-01-20T00:00:00,P,10404,1000,10217976.479999999,10217976.479999999,11504431.08,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,LU42,4498626,PP_FAC_Taux_Corp_IG,10217976.479999999,1286454.6000000015,LECPTREU,0.000316680676819654,11508074.311020838,1290097.8310208395,QUATREM AG,Hors mandat QUATREM AG,0,1290097.8310208395,11508074.311020838,PP_FAC_Taux,QUATREM HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,XS1996470917,BNP 08/29 0001,1.0116,2025-12-31T00:00:00,%,2500000,100000,2519300,2506918.0500000003,2529000,PP,Obl_Entr_Sub_Stru,PA_Obl_Struct,FR59,9946841,PA_Obl_Struct,2506918.0500000003,22081.94999999972,LECPTREU,0.000316680676819654,2529800.8854316766,22882.835431676358,QUATREM AG,Hors mandat QUATREM AG,0,22882.835431676358,2529800.8854316766,PA_Obl_Struct,QUATREM HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,LU2541301847,EdRF EM Climate Bonds S EUR H,108.3,2026-01-16T00:00:00,P,43944,1,4387368.96,4387368.96,4759135.2,PP,FC_Taux_Emerg,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,4387368.96,371766.2400000002,LG20TREH,-0.000133776251215021,4758498.540733919,371129.5807339186,QUATREM AG,Hors mandat QUATREM AG,0,371129.5807339186,4758498.540733919,PP_FAC_Taux,QUATREM HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,XS2116546941,UBS 02/28 MTN6,1.0195999999999998,2025-12-31T00:00:00,%,3000000,1000,3000000,3000000,3058800,PP,Obl_Entr_Sub_Stru,PA_Obl_Struct,GB51,9946845,PA_Obl_Struct,3000000,58800,LECPTREU,0.000316680676819654,3059768.6628542556,59768.66285425564,QUATREM AG,Hors mandat QUATREM AG,0,59768.66285425564,3059768.6628542556,PA_Obl_Struct,QUATREM HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1372.77,2026-01-19T00:00:00,P,2489,1000,2528326.1999999997,2528326.1999999997,3416824.53,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,2528326.1999999997,888498.3300000001,M7EUM,-0.00661258436157877,3394230.489546663,865904.2895466634,AUXIA AG,Hors mandat AUXIA AG,0,865904.2895466634,3394230.489546663,PP_FAC_Act,AUXIA HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33673.75,2026-01-19T00:00:00,P,186,1,5000211.96,5000211.96,6263317.5,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,5000211.96,1263105.54,HE00,-0.000453852804632926,6260474.875786318,1260262.9157863185,AUXIA AG,Hors mandat AUXIA AG,0,1260262.9157863185,6260474.875786318,PP_FAC_Taux,AUXIA HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400CCX3,GEMEQUITY PART MH,146.42,2026-01-19T00:00:00,P,10886,1,1080979.8,1080979.8,1593928.12,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,1080979.8,512948.32000000007,MSDEEEMN,-0.0114939544090962,1575607.5828573438,494627.7828573438,AUXIA AG,Hors mandat AUXIA AG,0,494627.7828573438,1575607.5828573438,PP_FAC_Act,AUXIA HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022793,LBPAM ACTIONS EX-EURO-M,5281.34,2026-01-19T00:00:00,P,46,1,128144.68,128144.68,242941.64,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,128144.68,114796.96000000002,M7EUM,-0.00661258436157877,241335.1679105597,113190.48791055972,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,113190.48791055972,241335.1679105597,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33673.75,2026-01-19T00:00:00,P,10,1,302123.6,302123.6,336737.5,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,302123.6,34613.90000000002,HE00,-0.000453852804632926,336584.6707411999,34461.07074119995,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,34461.07074119995,336584.6707411999,PP_FAC_Taux,AUXIA ASS HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5480.13,2026-01-19T00:00:00,P,21,1,67940.23,67940.23,115082.73,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,67940.23,47142.5,MSDEPN,-0.0143767633735373,113428.21282240932,45487.98282240932,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,45487.98282240932,113428.21282240932,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0011758044,LBPAM PRO ALTO M,1135.56,2026-01-19T00:00:00,P,1153,1,1152877.74,1152877.74,1309300.68,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,1152877.74,156422.93999999994,LECPTREU,0.000316680676819654,1309715.3102255026,156837.5702255026,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,156837.5702255026,1309715.3102255026,PP_FAC_Taux,AUXIA ASS HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5480.13,2026-01-19T00:00:00,P,18,1,39697.200000000004,39697.200000000004,98642.34,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,39697.200000000004,58945.13999999999,MSDEPN,-0.0143767633735373,97224.18241920798,57526.982419207976,CAPREVAL AG,batch,0,57526.982419207976,97224.18241920798,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33673.75,2026-01-19T00:00:00,P,68,1,1990568.76,1990568.76,2289815,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1990568.76,299246.24,HE00,-0.000453852804632926,2288775.7610401595,298207.0010401595,CAPREVAL AG,batch,0,298207.0010401595,2288775.7610401595,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,96.93,2026-01-19T00:00:00,P,6352,1,545827.36,545827.36,615699.36,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,545827.36,69872,HE00,-0.000453852804632926,615419.9231186532,69592.56311865326,CAPREVAL AG,batch,0,69592.56311865326,615419.9231186532,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0144746509,CANDRIAM BONDS EURO HIGH YIELD-IC,1603.72,2026-01-19T00:00:00,P,458,1,573608.36,573608.36,734503.76,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,4932779,PP_FAC_Taux_Corp_HY,573608.36,160895.40000000002,HE00,-0.000453852804632926,734170.4034085106,160562.04340851062,CAPREVAL AG,batch,0,160562.04340851062,734170.4034085106,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9780.31,2026-01-19T00:00:00,P,305,1,1224422.17,1224422.17,2982994.55,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,1224422.17,1758572.38,ActionMixte,-0.0180979717175898,2929008.3990003755,1704586.2290003756,CAPREVAL AG,batch,0,1704586.2290003756,2929008.3990003755,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1319.91,2026-01-19T00:00:00,P,2100,1000,2320038,2320038,2771811,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,2320038,451773,MSDEPN,-0.0143767633735373,2731961.329136832,411923.32913683215,CMAV AG,Hors mandat CMAV AG,0,411923.32913683215,2731961.329136832,PP_FAC_Act,CMAV HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,CMAV,CMA2C,FR0011034560,EDR FINANCIAL BDS S,1493.13,2026-01-19T00:00:00,P,3582,1,3500473.6799999997,3500473.68,5348391.66,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3500473.68,1847917.98,HE00,-0.000453852804632926,5345964.277444834,1845490.5974448337,CMAV AG,Hors mandat CMAV AG,0,1845490.5974448337,5345964.277444834,PP_FAC_Taux,CMAV HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,CMAV,CMA2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33673.75,2026-01-19T00:00:00,P,177,1,4942262.46,4942262.46,5960253.75,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,4942262.46,1017991.29,HE00,-0.000453852804632926,5957548.672119238,1015286.2121192385,CMAV AG,Hors mandat CMAV AG,0,1015286.2121192385,5957548.672119238,PP_FAC_Taux,CMAV HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,CMAV,CMA2C,FR0007012182,LBPAM ISR Actions Euromonde MH,9780.31,2026-01-19T00:00:00,P,2219,1,7331216.74,7331216.74,21702507.889999997,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,7331216.74,14371291.149999997,ActionMixte,-0.0180979717175898,21309736.516006008,13978519.776006008,CMAV AG,Hors mandat CMAV AG,0,13978519.776006008,21309736.516006008,PP_FAC_Act,CMAV HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,CMAV,CMA2C,FR0011758044,LBPAM PRO ALTO M,1135.56,2026-01-19T00:00:00,P,13700,1,13507104,13507104,15557172,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,13507104,2050068,LECPTREU,0.000316680676819654,15562098.655758359,2054994.6557583585,CMAV AG,Hors mandat CMAV AG,0,2054994.6557583585,15562098.655758359,PP_FAC_Taux,CMAV HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,EMUT,EMU2A,FR0007022793,LBPAM ACTIONS EX-EURO-M,5148.84,2026-01-19T00:00:00,P,19,1,86212.5,86212.5,97827.96,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,86212.5,11615.460000000006,M7EUM,-0.00661258436157877,97181.06436157886,10968.564361578858,EMUT AG,Hors mandat EMUT AG,0,10968.564361578858,97181.06436157886,PP_FAC_Act,EMUT HORS MDT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,EMUT,EMU2A,FR0013241031,OSTRUM SRI EURO BONDS 3-5 GP,100.26,2026-01-19T00:00:00,P,6731.03633,1,627359.6662277433,627359.6662277433,674853.7,PP,FC_Taux_Souv,PP_FAC_Taux_Gov,FR42,9315963,PP_FAC_Taux_Gov,627359.6662277433,47494.03377225669,LEATTREU,0.000812429772934299,675401.9712382549,48042.305010511656,EMUT AG,Hors mandat EMUT AG,0,48042.305010511656,675401.9712382549,PP_FAC_Taux,EMUT HORS MDT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,EMUT,EMU2A,FR0013305935,LAZARD CREDIT FI SRI TC,267.77,2026-01-19T00:00:00,P,743.752,1,168415.19990499198,168415.19990499198,199154.47,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_IG,FR42,9315968,PP_FAC_Taux_Corp_IG,168415.19990499198,30739.270095008018,LECPTREU,0.000316680676819654,199217.53837235124,30802.33846735925,EMUT AG,Hors mandat EMUT AG,0,30802.33846735925,199217.53837235124,PP_FAC_Taux,EMUT HORS MDT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,INPR,INP2C,FR0010590950,OBJECTIF CREDIT FI-C,20039.93,2026-01-19T00:00:00,P,26,1,364847.86,364847.86,521038.18,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,364847.86,156190.32,HE00,-0.000453852804632926,520801.7053606862,155953.8453606862,INPR AG,Hors mandat INPR AG,0,155953.8453606862,520801.7053606862,PP_FAC_Taux,INPR HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,INPR,INP2C,FR0007022793,LBPAM ACTIONS EX-EURO-M,5281.34,2026-01-19T00:00:00,P,300,1,543597,543597,1584402,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,543597,1040805,M7EUM,-0.00661258436157877,1573925.0081123458,1030328.0081123458,INPR AG,Hors mandat INPR AG,0,1030328.0081123458,1573925.0081123458,PP_FAC_Act,INPR HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,INPR,INP2C,FR0011034560,EDR FINANCIAL BDS S,1493.13,2026-01-19T00:00:00,P,326,1,355737.72000000003,355737.72000000003,486760.38,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,355737.72000000003,131022.65999999997,HE00,-0.000453852804632926,486539.4624363528,130801.74243635277,INPR AG,Hors mandat INPR AG,0,130801.74243635277,486539.4624363528,PP_FAC_Taux,INPR HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,INPR,INP2C,FR001400EBG6,MH Lazard Total Return,1138.36,2026-01-19T00:00:00,P,990,1,1003998.5999999999,1003998.6,1126976.4,PP,FC_Taux_Autre,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,1003998.6,122977.79999999993,LECPTREU,0.000316680676819654,1127333.2916491115,123334.69164911157,INPR AG,Hors mandat INPR AG,0,123334.69164911157,1127333.2916491115,PP_FAC_Taux,INPR HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,INPR,INP2C,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5480.13,2026-01-19T00:00:00,P,1375,1,2073007.1999999997,2073007.1999999997,7535178.75,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,2073007.1999999997,5462171.550000001,MSDEPN,-0.0143767633735373,7426847.268133943,5353840.068133943,INPR AG,Hors mandat INPR AG,0,5353840.068133943,7426847.268133942,PP_FAC_Act,INPR HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,INPR,INP2C,LU1585264762,TIKEHAU SUBFIN FUND I CAP,223.96,2026-01-19T00:00:00,P,1206.002,1,166199.139238006,166199.139238006,270096.21,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU49,7240288,PP_FAC_Taux_Corp_HY,166199.139238006,103897.07076199402,HE00,-0.000453852804632926,269973.6260775708,103774.48683956478,INPR AG,Hors mandat INPR AG,0,103774.48683956478,269973.6260775708,PP_FAC_Taux,INPR HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2B,FR0012599645,GROUPAMA ULTRA SHT TERM BD IC,11091.06,2026-01-19T00:00:00,P,455.11,1,,,5047652.32,PP,FC_Taux_Autre,PP_FAC_Taux_Autre,FR43,5370699,PP_FAC_Taux_Autre,5047652.32,0,LECPTREU,0.000316680676819654,5049250.813953048,1598.4939530473202,MHP AG,Hors mandat MHP AG,0,1598.4939530473202,5049250.813953048,PP_FAC_Taux,MHP HM ACT NC,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2C,LU2066074910,BDLCM Funds BDL Transition E Acc,161.27,2026-01-19T00:00:00,P,72100,1,9938985,9938985,11627567,PP,FC_Act_exEUR,PP_FAC_Taux_Gov,LU41,11008390,PP_FAC_Taux_Gov,9938985,1688582,LEATTREU,0.000812429772934299,11637013.58161759,1698028.58161759,MHP AG,Hors mandat MHP AG,0,1698028.58161759,11637013.58161759,PP_FAC_Taux,MHP HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2C,FR0010590950,OBJECTIF CREDIT FI-C,20039.93,2026-01-19T00:00:00,P,2568,1,48047074.559999995,48047074.559999995,51462540.24,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,48047074.559999995,3415465.680000007,HE00,-0.000453852804632926,51439183.82177854,3392109.2617785484,MHP AG,Hors mandat MHP AG,0,3392109.2617785484,51439183.82177854,PP_FAC_Taux,MHP HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1319.91,2026-01-19T00:00:00,P,25000,1000,25000000,25000000,32997750,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,25000000,7997750,MSDEPN,-0.0143767633735373,32523349.156390857,7523349.156390857,MHP AG,Hors mandat MHP AG,0,7523349.156390857,32523349.156390857,PP_FAC_Act,MHP HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2C,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1753.7,2026-01-19T00:00:00,P,87914,1,140626954.03,140626954.03,154174781.79999998,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,140626954.03,13547827.76999998,LECPTREU,0.000316680676819654,154223605.97424892,13596651.944248915,MHP AG,Hors mandat MHP AG,0,13596651.944248915,154223605.97424892,PP_FAC_Taux,MHP HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2C,FR001400EBG6,MH Lazard Total Return,1138.36,2026-01-19T00:00:00,P,263978,1,265102287.94000003,265102287.94000003,300501996.08,PP,FC_Taux_Autre,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,265102287.94000003,35399708.139999956,LECPTREU,0.000316680676819654,300597159.25550425,35494871.31550422,MHP AG,Hors mandat MHP AG,0,35494871.31550422,300597159.25550425,PP_FAC_Taux,MHP HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33673.75,2026-01-19T00:00:00,P,3354,1,107577490.98000002,107577490.98,112941757.5,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,107577490.98,5364266.519999996,HE00,-0.000453852804632926,112890498.56659845,5313007.586598441,MHP AG,Hors mandat MHP AG,0,5313007.586598441,112890498.56659845,PP_FAC_Taux,MHP HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2C,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1372.77,2026-01-19T00:00:00,P,27715,1000,28086023.700000003,28086023.700000003,38046320.55,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,28086023.700000003,9960296.849999994,M7EUM,-0.00661258436157877,37794736.04571546,9708712.345715456,MHP AG,Hors mandat MHP AG,0,9708712.345715456,37794736.04571546,PP_FAC_Act,MHP HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2C,LU1787469441,Ostrum Europe MinVol SIA EUR,145.78,2026-01-19T00:00:00,P,10020,1,1002801.6,1002801.6,1460715.6,PP,FC_Act_Mixte,PP_FAC_Act_Global,LU41,7185089,PP_FAC_Act_Global,1002801.6,457914.0000000001,ActionMixte,-0.0180979717175898,1434279.6103837579,431478.0103837579,MHP AG,Hors mandat MHP AG,0,431478.0103837579,1434279.6103837579,PP_FAC_Act,MHP HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2C,FR001400CCX3,GEMEQUITY PART MH,146.42,2026-01-19T00:00:00,P,769495,1,87519555.7,87519555.7,112669457.9,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,87519555.7,25149902.200000003,MSDEEEMN,-0.0114939544090962,111374440.28759983,23854884.58759983,MHP AG,Hors mandat MHP AG,0,23854884.58759983,111374440.28759983,PP_FAC_Act,MHP HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2C,FR001400EC14,SIENNA COURT TERME - FS-C,110.7077,2026-01-19T00:00:00,P,0.06698999999207444,100,6.929999942249999,6.929999942249999,7.42,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_IG,FR42,9708308,PP_FAC_Taux_Corp_IG,6.929999942249999,0.49000005775000055,LECPTREU,0.000316680676819654,7.422349770622001,0.49234982837200203,MHP AG,Hors mandat MHP AG,0,0.49234982837200203,7.422349770622001,PP_FAC_Taux,MHP HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP5C,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1751.38,2026-01-19T00:00:00,P,2881,1,4604558.25,4604558.25,5045725.78,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,4604558.25,441167.53000000026,LECPTREU,0.000316680676819654,5047323.663855056,442765.4138550563,MHP AG,Hors mandat MHP AG,0,442765.4138550563,5047323.663855056,PP_FAC_Taux,MHP HM NANTI ID,2026-01-19T00:00:00
