PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Ref Unik Asset],PMVL[Flag Fonds Dedie],PMVL[PFMIndice.Perf J / J-1]
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,QUATREM,QUA2A,LU0970532437,LFAM MULTI OBLIG I CAP,1141.01,2026-03-24T00:00:00,P,0.0019999999999527063,1,2.44,2.44,2.28,PP,PP_FAC_Taux_Gov,LU42,4564784,PP_FAC_Taux_Gov,2.44,-0.16000000000000014,LEATTREU,2.2765273886854365,-0.16347261131456348,QUATREM AG,Hors mandat QUATREM AG,0,-0.16347261131456348,2.2765273886854365,2026-03-24T00:00:00,PP_FAC_Taux,QUATREM HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Souv,Vrai,-0.00152307513796634
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CMAV,CMA2C,FR0007475975,MH Lazard action euro LC,475.93,2026-03-24T00:00:00,P,2793.57371,1,525483.4981946029,525483.4981946029,1329545.54,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,525483.4981946029,804062.0418053971,M7EM,1348403.284729923,822919.78653532,CMAV AG,Hors mandat CMAV AG,0,822919.78653532,1348403.284729923,2026-03-25T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CMAV,CMA2C,FR0011034560,EDR FINANCIAL BDS S,1467.85,2026-03-24T00:00:00,P,3582,1,3500473.6799999997,3500473.68,5257838.7,PP,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3500473.68,1757365.02,LECPTREU,5254006.362941276,1753532.682941276,CMAV AG,Hors mandat CMAV AG,0,1753532.682941276,5254006.362941276,2026-03-24T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,928.64,2026-03-24T00:00:00,P,13420,1,4747876,4747876,12462348.8,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,7714472.800000001,M7EM,12639109.794892782,7891233.794892782,CMAV AG,Hors mandat CMAV AG,0,7891233.794892782,12639109.794892782,2026-03-25T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CMAV,CMA2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6150.73,2026-03-24T00:00:00,P,390,1,1005206,1005206,2398784.7,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1005206,1393578.7000000002,M7EM,2432808.107377716,1427602.1073777159,CMAV AG,Hors mandat CMAV AG,0,1427602.1073777159,2432808.107377716,2026-03-25T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CMAV,CMA2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3247.62,2026-03-24T00:00:00,P,430,1,659705.0000000001,659705,1396476.6,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,659705,736771.6000000001,M7EM,1416283.6682438683,756578.6682438683,CMAV AG,Hors mandat CMAV AG,0,756578.6682438683,1416283.6682438683,2026-03-25T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CMAV,CMA2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33191.79,2026-03-24T00:00:00,P,177,1,4942262.46,4942262.46,5874946.83,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,4942262.46,932684.3700000001,HE00,5896523.067643937,954260.6076439368,CMAV AG,Hors mandat CMAV AG,0,954260.6076439368,5896523.067643937,2026-03-25T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CMAV,CMA2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3308.63,2026-03-24T00:00:00,P,180,1,319125.60000000003,319125.60000000003,595553.4,PP,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,319125.60000000003,276427.8,M7EM,604000.4923728101,284874.8923728101,CMAV AG,Hors mandat CMAV AG,0,284874.8923728101,604000.4923728101,2026-03-25T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3308.63,2026-03-24T00:00:00,P,1300,1,2478112,2478112,4301219,PP,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,2478112,1823107,M7EM,4362225.778248073,1884113.7782480726,AUXIA AG,Hors mandat AUXIA AG,0,1884113.7782480726,4362225.778248073,2026-03-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007475975,MH Lazard action euro LC,475.93,2026-03-24T00:00:00,P,114872.6982,1,20164514.04732495,20164514.04732495,54671363.25,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,20164514.04732495,34506849.202675045,M7EM,55446800.105066575,35282286.05774163,AUXIA AG,Hors mandat AUXIA AG,0,35282286.05774163,55446800.10506658,2026-03-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007021936,FEDERIS ISR FRANCE MH,441.54,2026-03-24T00:00:00,P,60537,1,11652333.39,11652333.39,26729506.98,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,11652333.39,15077173.59,M7EM,27108627.667649057,15456294.277649056,AUXIA AG,Hors mandat AUXIA AG,0,15456294.277649056,27108627.667649057,2026-03-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6150.73,2026-03-24T00:00:00,P,840,1,1476258,1476258,5166613.2,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1476258,3690355.2,M7EM,5239894.385121234,3763636.3851212338,AUXIA AG,Hors mandat AUXIA AG,0,3763636.3851212338,5239894.385121234,2026-03-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0000986531,SELECTION VALEURS MOYENNES,928.64,2026-03-24T00:00:00,P,22218,1,8865004.540000001,8865004.540000001,20632523.52,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,8865004.540000001,11767518.979999999,M7EM,20925167.02108255,12060162.48108255,AUXIA AG,Hors mandat AUXIA AG,0,12060162.48108255,20925167.02108255,2026-03-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.19,2026-03-24T00:00:00,P,8994,1,20430170.310000002,20430170.310000002,38433070.86,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,20430170.310000002,18002900.549999997,MAUSLCR,38681521.08396604,18251350.773966037,AUXIA AG,Hors mandat AUXIA AG,0,18251350.773966037,38681521.08396604,2026-03-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400CCX3,GEMEQUITY PART MH,142.86,2026-03-24T00:00:00,P,10886,1,1080979.8,1080979.8,1555173.96,PP,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,1080979.8,474194.1599999999,MSDEEEMN,1587373.0176573938,506393.2176573938,AUXIA AG,Hors mandat AUXIA AG,0,506393.2176573938,1587373.0176573938,2026-03-25T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-26T00:00:00,FC_Act_Emerg,Vrai,0.020704473252236
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA,AUX2E,LU2541301847,EdRF EM Climate Bonds S EUR H,106.94,2026-03-24T00:00:00,P,35239,1,3518261.7600000007,3518261.7600000002,3768458.66,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,3518261.7600000002,250196.8999999999,LG20TREH,3763965.210696497,245703.45069649676,AUXIA AG,Hors mandat AUXIA AG,0,245703.45069649676,3763965.210696497,2026-03-24T00:00:00,PP_FAC_Taux,AUXIA HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Emerg,Vrai,-0.00119238386537141
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33191.79,2026-03-24T00:00:00,P,186,1,5000211.96,5000211.96,6173672.94,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,5000211.96,1173460.9800000004,HE00,6196346.27447329,1196134.31447329,AUXIA AG,Hors mandat AUXIA AG,0,1196134.31447329,6196346.27447329,2026-03-25T00:00:00,PP_FAC_Taux,AUXIA HM ACT COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,928.64,2026-03-24T00:00:00,P,737,1,291444.63,291444.63,684407.68,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,392963.05000000005,M7EM,694115.0461129643,402670.4161129643,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,402670.4161129643,694115.0461129643,2026-03-25T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6150.73,2026-03-24T00:00:00,P,80,1,354119.48,354119.48,492058.4,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,354119.48,137938.92000000004,M7EM,499037.56048773654,144918.08048773656,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,144918.08048773656,499037.56048773654,2026-03-25T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007475975,MH Lazard action euro LC,475.93,2026-03-24T00:00:00,P,4450.77846,1,1058205.1096047643,1058205.1096047643,2118258.99,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,1058205.1096047643,1060053.880395236,M7EM,2148303.532366924,1090098.4227621597,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,1090098.4227621597,2148303.532366924,2026-03-25T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007074166,LBPAM ACTIONS VALUE EURO,3247.62,2026-03-24T00:00:00,P,360,1,482660.91,482660.91,1169143.2,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,482660.91,686482.29,M7EM,1185725.861785564,703064.9517855642,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,703064.9517855642,1185725.861785564,2026-03-25T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.19,2026-03-24T00:00:00,P,253,1,678111.4199999999,678111.4199999999,1081117.07,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,678111.4199999999,403005.65000000014,MAUSLCR,1088105.941098889,409994.5210988892,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,409994.5210988892,1088105.941098889,2026-03-25T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33191.79,2026-03-24T00:00:00,P,10,1,302123.6,302123.6,331917.9,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,302123.6,29794.300000000047,HE00,333136.8964770586,31013.29647705861,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,31013.29647705861,333136.8964770586,2026-03-25T00:00:00,PP_FAC_Taux,AUXIA ASS HM ACT COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007475975,MH Lazard action euro LC,475.93,2026-03-24T00:00:00,P,3835.24527,1,684647.7968692987,684647.7968692987,1825308.28,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,684647.7968692987,1140660.4831307014,M7EM,1851197.726101752,1166549.9292324532,CAPREVAL AG,batch,0,1166549.9292324532,1851197.726101752,2026-03-25T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0000986531,SELECTION VALEURS MOYENNES,928.64,2026-03-24T00:00:00,P,1046,1,402464.80000000005,402464.79999999993,971357.44,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,402464.79999999993,568892.64,M7EM,985134.7872919411,582669.9872919412,CAPREVAL AG,batch,0,582669.9872919412,985134.7872919411,2026-03-25T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.19,2026-03-24T00:00:00,P,71,1,220418.58000000002,220418.58000000002,303396.49,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,220418.58000000002,82977.90999999997,MAUSLCR,305357.7937471191,84939.21374711907,CAPREVAL AG,batch,0,84939.21374711907,305357.7937471191,2026-03-25T00:00:00,PP_FAC_Act,CAPREVAL HM ACT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU2541301847,EdRF EM Climate Bonds S EUR H,106.94,2026-03-24T00:00:00,P,1825,1,182208,182208,195165.5,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,182208,12957.5,LG20TREH,194932.78780672286,12724.78780672286,CAPREVAL AG,batch,0,12724.78780672286,194932.78780672286,2026-03-24T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Emerg,Vrai,-0.00119238386537141
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33191.79,2026-03-24T00:00:00,P,68,1,1990568.76,1990568.76,2257041.72,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1990568.76,266472.9600000002,HE00,2265330.8960439987,274762.13604399865,CAPREVAL AG,batch,0,274762.13604399865,2265330.8960439987,2026-03-25T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,95.2,2026-03-24T00:00:00,P,6352,1,545827.36,545827.36,604710.4,PP,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,545827.36,58883.04000000004,HE00,606931.2499368087,61103.88993680873,CAPREVAL AG,batch,0,61103.88993680873,606931.2499368087,2026-03-25T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0144746509,CANDRIAM BONDS EURO HIGH YIELD-IC,1573.32,2026-03-24T00:00:00,P,458,1,573608.36,573608.36,720580.56,PP,PP_FAC_Taux_Corp_HY,LU42,4932779,PP_FAC_Taux_Corp_HY,573608.36,146972.20000000007,HE00,723226.9528702758,149618.59287027584,CAPREVAL AG,batch,0,149618.59287027584,723226.9528702758,2026-03-25T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,EMUT,EMU2A,FR0013342326,Tocqueville US Equity SRI GP,247.34,2026-03-24T00:00:00,P,1724,1,387848.27999999997,387848.27999999997,426414.16,PP,,FR41,12234458,PP_FAC_Act_EUR_LC,387848.27999999997,38565.880000000005,MAUSLCR,429170.71031418664,41322.43031418667,EMUT AG,Hors mandat EMUT AG,0,41322.43031418667,429170.71031418664,2026-03-25T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,EMUT,EMU2A,FR0013230042,Tocqueville Euro Equity Value SRI GP,187.16,2026-03-24T00:00:00,P,1064,1,168303.52000000002,168303.52000000002,199138.24,PP,,FR41,12238661,PP_FAC_Act_EUR_LC,168303.52000000002,30834.719999999972,M7EM,201962.73753160477,33659.21753160475,EMUT AG,Hors mandat EMUT AG,0,33659.21753160475,201962.73753160477,2026-03-25T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,EMUT,EMU2A,FR0013241031,OSTRUM SRI EURO BONDS 3-5 GP,101.53,2026-03-24T00:00:00,P,6731.03633,1,627359.6662277433,627359.6662277433,683402.12,PP,PP_FAC_Taux_Gov,FR42,9315963,PP_FAC_Taux_Gov,627359.6662277433,56042.45377225673,LEATTREU,682361.2472217944,55001.58099405118,EMUT AG,Hors mandat EMUT AG,0,55001.58099405118,682361.2472217944,2026-03-24T00:00:00,PP_FAC_Taux,EMUT HORS MDT COTE,2026-03-26T00:00:00,FC_Taux_Souv,Vrai,-0.00152307513796634
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,EMUT,EMU2A,FR0010702084,INSERTION EMP DYN RC,253.91,2026-03-24T00:00:00,P,361.7122,1,70081.9999062084,70081.9999062084,91842.34,PP,PP_FAC_Act_EUR_LC,FR41,3030930,PP_FAC_Act_EUR_LC,70081.9999062084,21760.3400937916,M7EM,93144.99519383321,23062.995287624813,EMUT AG,Hors mandat EMUT AG,0,23062.995287624813,93144.99519383321,2026-03-25T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,EMUT,EMU2A,FR0007475975,MH Lazard action euro LC,527.56,2026-03-24T00:00:00,P,1671.40935,1,688148.4389448005,688148.4389448005,881768.72,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,688148.4389448005,193620.28105519945,M7EM,894275.3765471618,206126.93760236131,EMUT AG,Hors mandat EMUT AG,0,206126.93760236131,894275.3765471618,2026-03-25T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,EMUT,EMU2A,FR0000986531,SELECTION VALEURS MOYENNES,1032.48,2026-03-24T00:00:00,P,119,1,102688.67,102688.67,122865.12,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,102688.67,20176.449999999997,M7EM,124607.78995711282,21919.119957112824,EMUT AG,Hors mandat EMUT AG,0,21919.119957112824,124607.78995711282,2026-03-25T00:00:00,PP_FAC_Act,EMUT HORS MDT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,EMUT,EMU2A,FR0013305935,LAZARD CREDIT FI SRI TC,271.2,2026-03-24T00:00:00,P,743.752,1,168415.19990499198,168415.19990499198,201705.54,PP,PP_FAC_Taux_Corp_IG,FR49,9315968,PP_FAC_Taux_Corp_IG,168415.19990499198,33290.340095008025,LECPTREU,201558.52072839477,33143.320823402784,EMUT AG,Hors mandat EMUT AG,0,33143.320823402784,201558.52072839477,2026-03-24T00:00:00,PP_FAC_Taux,EMUT HORS MDT COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.19,2026-03-24T00:00:00,P,6115,1,7530823.43,7530823.43,26130556.849999998,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,7530823.43,18599733.419999998,MAUSLCR,26299477.588220183,18768654.158220183,INPR AG,Hors mandat INPR AG,0,18768654.158220183,26299477.588220183,2026-03-25T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3247.62,2026-03-24T00:00:00,P,4166,1,4766835.38,4766835.38,13529584.92,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,4766835.38,8762749.54,M7EM,13721483.1672185,8954647.7872185,INPR AG,Hors mandat INPR AG,0,8954647.7872185,13721483.167218499,2026-03-25T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR0010590950,OBJECTIF CREDIT FI-C,19703.35,2026-03-24T00:00:00,P,26,1,364847.86,364847.86,512287.1,PP,PP_FAC_Taux_Corp_HY,FR49,2956515,PP_FAC_Taux_Corp_HY,364847.86,147439.24,LECPTREU,511913.70382905315,147065.84382905316,INPR AG,Hors mandat INPR AG,0,147065.84382905316,511913.70382905315,2026-03-24T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR0014010YJ4,LBPAM ISR Actions Focus Euro I2,9985.6,2026-03-24T00:00:00,P,191.82795,1,477592.1998118414,477592.1998118414,1915517.18,PP,,FR41,12771012,PP_FAC_Act_EUR_LC,477592.1998118414,1437924.9801881586,M7EM,1942686.113232796,1465093.9134209547,INPR AG,Hors mandat INPR AG,0,1465093.9134209547,1942686.113232796,2026-03-25T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR0007021936,FEDERIS ISR FRANCE MH,441.54,2026-03-24T00:00:00,P,11000,1,1414820,1414820,4856940,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,1414820,3442120,M7EM,4925828.903714086,3511008.903714086,INPR AG,Hors mandat INPR AG,0,3511008.903714086,4925828.903714086,2026-03-25T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR0011034560,EDR FINANCIAL BDS S,1467.85,2026-03-24T00:00:00,P,326,1,355737.72000000003,355737.72000000003,478519.1,PP,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,355737.72000000003,122781.37999999995,LECPTREU,478170.3166719308,122432.59667193075,INPR AG,Hors mandat INPR AG,0,122432.59667193075,478170.3166719308,2026-03-24T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
