PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Ref Unik Asset]
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2G,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6839.87,2026-03-20T00:00:00,P,139,1,250247.45,250247.45,950741.93,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,250247.45,700494.48,M7EM,0.0107658220656743,960977.4484487559,710729.9984487558,MHRS AG SG,Mandats LBPAM MHRS SG,0,710729.9984487558,960977.4484487558,2026-03-23T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHRS,MRS2G,FR0007074166,LBPAM ACTIONS VALUE EURO,3591.35,2026-03-20T00:00:00,P,25,1,42295.25,42295.25,89783.75,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,42295.25,47488.5,M7EM,0.0107658220656743,90750.34587688898,48455.09587688898,MHRS AG SG,Mandats LBPAM MHRS SG,0,48455.09587688898,90750.34587688898,2026-03-23T00:00:00,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1310.34,2026-03-20T00:00:00,P,14780,1000,14855524,14855524,19366825.2,PP,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,14855524,4511301.199999999,,0,19366825.2,4511301.199999999,QUATREM AG,Hors mandat QUATREM AG,0,4511301.199999999,19366825.2,,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-24T00:00:00,FC_Act_exEUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007475975,MH Lazard action euro LC,472.07,2026-03-20T00:00:00,P,49114.81383,1,12305904.813073097,12305904.813073097,23185630.16,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,12305904.813073097,10879725.346926903,M7EM,0.0107658220656743,23435242.528783094,11129337.715709997,QUATREM AG,Hors mandat QUATREM AG,0,11129337.715709997,23435242.528783094,2026-03-23T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1387.96,2026-03-20T00:00:00,P,118486,1000,121812487.87,121812487.87,164453828.56,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,121812487.87,42641340.69,M7EM,0.0107658220656743,166224309.21629587,44411821.34629586,QUATREM AG,Hors mandat QUATREM AG,0,44411821.34629586,166224309.21629587,2026-03-23T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAV8,MH AMUNDI ACTIONS USA C,1465.31,2026-03-20T00:00:00,P,16523,1000,16603232.9,16603232.9,24211317.13,PP,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,16603232.9,7608084.229999999,,0,24211317.13,7608084.229999999,QUATREM AG,Hors mandat QUATREM AG,0,7608084.229999999,24211317.13,,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-24T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007021936,FEDERIS ISR FRANCE MH,438.05,2026-03-20T00:00:00,P,104300,1,19871568.76,19871568.76,45688615,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,19871568.76,25817046.24,M7EM,0.0107658220656743,46180490.4995171,26308921.739517096,QUATREM AG,Hors mandat QUATREM AG,0,26308921.739517096,46180490.4995171,2026-03-23T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6057.46,2026-03-20T00:00:00,P,3760,1,10906823.4,10906823.4,22776049.6,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,10906823.4,11869226.200000001,M7EM,0.0107658220656743,23021252.497352574,12114429.097352574,QUATREM AG,Hors mandat QUATREM AG,0,12114429.097352574,23021252.497352574,2026-03-23T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.9,2026-03-20T00:00:00,P,7301,1,14814235.219999999,14814235.219999999,31203743.9,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,14814235.219999999,16389508.68,,0,31203743.9,16389508.68,QUATREM AG,Hors mandat QUATREM AG,0,16389508.68,31203743.9,,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-24T00:00:00,FC_Act_US
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,QUATREM,QUA2A,FR0000986531,SELECTION VALEURS MOYENNES,922.52,2026-03-20T00:00:00,P,41496,1,17504471.44,17504471.44,38280889.92,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,17504471.44,20776418.48,M7EM,0.0107658220656743,38693015.16939439,21188543.729394387,QUATREM AG,Hors mandat QUATREM AG,0,21188543.729394387,38693015.16939439,2026-03-23T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007074166,LBPAM ACTIONS VALUE EURO,3218.29,2026-03-20T00:00:00,P,12283,1,17718238.380000003,17718238.38,39530256.07,PP,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,17718238.38,21812017.69,M7EM,0.0107658220656743,39955831.773060165,22237593.393060166,QUATREM AG,Hors mandat QUATREM AG,0,22237593.393060166,39955831.773060165,2026-03-23T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400CCX3,GEMEQUITY PART MH,144.67,2026-03-20T00:00:00,P,326337,1,34458500.61,34458500.61,47211173.79,PP,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,34458500.61,12752673.18,MSDEEEMN,-0.0329938287244547,45653496.408092275,11194995.798092276,QUATREM AG,Hors mandat QUATREM AG,0,11194995.798092276,45653496.408092275,2026-03-23T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-24T00:00:00,FC_Act_Emerg
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400N7S5,MH EDRAM DIVERSIFIE,11007.27,2026-03-20T00:00:00,P,5000,1,50000000,50000000,55036350,PP,,FR44,10907450,PP_FAC_Act_EUR_LC,50000000,5036350,Composite_diversifie,0.0107658220656743,55628861.55124418,5628861.551244177,QUATREM AG,Hors mandat QUATREM AG,0,5628861.551244177,55628861.55124418,2026-03-23T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-24T00:00:00,FC_Div
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,AUXIA,AUX2E,LU2541301847,EdRF EM Climate Bonds S EUR H,107.2,2026-03-20T00:00:00,P,35239,1,3518261.7600000007,3518261.7600000002,3777620.8,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,3518261.7600000002,259359.03999999957,,0,3777620.8,259359.03999999957,AUXIA AG,Hors mandat AUXIA AG,0,259359.03999999957,3777620.8,,PP_FAC_Taux,AUXIA HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Emerg
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,AUXIA,AUX2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33250.79,2026-03-20T00:00:00,P,186,1,5000211.96,5000211.96,6184646.94,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,5000211.96,1184434.9800000004,HE00,-0.00283443203037161,6167116.978616725,1166905.0186167248,AUXIA AG,Hors mandat AUXIA AG,0,1166905.0186167248,6167116.978616725,2026-03-23T00:00:00,PP_FAC_Taux,AUXIA HM ACT COTE,2026-03-24T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33250.79,2026-03-20T00:00:00,P,10,1,302123.6,302123.6,332507.9,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,302123.6,30384.300000000047,HE00,-0.00283443203037161,331565.42895788845,29441.828957888472,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,29441.828957888472,331565.42895788845,2026-03-23T00:00:00,PP_FAC_Taux,AUXIA ASS HM ACT COTE,2026-03-24T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,AUXIA,AUX2D,FR0011312859,TESTAMENT OBSEQUES FINANCEMENT II,136.67,2026-03-20T00:00:00,P,345277.204375933,1,41618433.3551771,41618433.355177104,47189035.519999996,PP,PP_FAC_Taux_Infl,FR42,3813610,PP_FAC_Taux_Infl,41618433.355177104,5570602.164822891,LF94TRUU,-0.0101833137101914,46708494.76761847,5090061.412441365,AUXIA AG,Hors mandat AUXIA AG,0,5090061.412441365,46708494.76761847,2026-03-20T00:00:00,PP_FAC_Taux,AUXIA HM ACT PIV UC,2026-03-24T00:00:00,FC_Taux_Infl
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,AUXIA,AUX2D,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,136.63,2026-03-20T00:00:00,P,139427.4806,100,18499109.134381104,18499109.134381104,19049976.669999998,PP,PP_FAC_Taux_Infl,FR42,3215199,PP_FAC_Taux_Infl,18499109.134381104,550867.5356188938,LF94TRUU,-0.0101833137101914,18855984.78139756,356875.6470164545,AUXIA AG,Hors mandat AUXIA AG,0,356875.6470164545,18855984.78139756,2026-03-20T00:00:00,PP_FAC_Taux,AUXIA HM ACT PIV UC,2026-03-24T00:00:00,FC_Taux_Infl
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU2541301847,EdRF EM Climate Bonds S EUR H,107.2,2026-03-20T00:00:00,P,1825,1,182208,182208,195640,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,182208,13432,,0,195640,13432,CAPREVAL AG,batch,0,13432,195640,,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Emerg
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33250.79,2026-03-20T00:00:00,P,68,1,1990568.76,1990568.76,2261053.72,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1990568.76,270484.9600000002,HE00,-0.00283443203037161,2254644.916913641,264076.15691364114,CAPREVAL AG,batch,0,264076.15691364114,2254644.916913641,2026-03-23T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-24T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,95.38,2026-03-20T00:00:00,P,6352,1,545827.36,545827.36,605853.76,PP,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,545827.36,60026.40000000002,HE00,-0.00283443203037161,604136.5086969349,58309.14869693492,CAPREVAL AG,batch,0,58309.14869693492,604136.5086969349,2026-03-23T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-24T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0144746509,CANDRIAM BONDS EURO HIGH YIELD-IC,1575.88,2026-03-20T00:00:00,P,458,1,573608.36,573608.36,721753.04,PP,PP_FAC_Taux_Corp_HY,LU42,4932779,PP_FAC_Taux_Corp_HY,573608.36,148144.68000000005,HE00,-0.00283443203037161,719707.280065406,146098.920065406,CAPREVAL AG,batch,0,146098.920065406,719707.280065406,2026-03-23T00:00:00,PP_FAC_Taux,CAPREVAL HM ACT COTE,2026-03-24T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,CMAV,CMA2C,FR0011034560,EDR FINANCIAL BDS S,1469.39,2026-03-20T00:00:00,P,3582,1,3500473.6799999997,3500473.68,5263354.98,PP,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3500473.68,1762881.3000000003,LECPTREU,-0.00348837033211832,5244994.448640361,1744520.7686403613,CMAV AG,Hors mandat CMAV AG,0,1744520.7686403613,5244994.448640361,2026-03-20T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,CMAV,CMA2C,FR0010135103,CARMIGNAC PATRIMOINE,791.13,2026-03-20T00:00:00,P,644,1,369620.11999999994,369620.11999999994,509487.72,PP,PP_FAC_DIV_Autres,FR44,1559507,PP_FAC_DIV_Autres,369620.11999999994,139867.60000000003,Composite_diversifie,0.0107658220656743,514972.7741381661,145352.65413816617,CMAV AG,Hors mandat CMAV AG,0,145352.65413816617,514972.7741381661,2026-03-23T00:00:00,PP_FAC_DIV,CMAV HM ACT COTE,2026-03-24T00:00:00,FC_Div
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,CMAV,CMA2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33250.79,2026-03-20T00:00:00,P,177,1,4942262.46,4942262.46,5885389.83,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,4942262.46,943127.3700000001,HE00,-0.00283443203037161,5868708.092554625,926445.6325546252,CMAV AG,Hors mandat CMAV AG,0,926445.6325546252,5868708.092554625,2026-03-23T00:00:00,PP_FAC_Taux,CMAV HM ACT COTE,2026-03-24T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,EMUT,EMU2A,FR0013241031,OSTRUM SRI EURO BONDS 3-5 GP,101.53,2026-03-20T00:00:00,P,6731.03633,1,627359.6662277433,627359.6662277433,683402.12,PP,PP_FAC_Taux_Gov,FR42,9315963,PP_FAC_Taux_Gov,627359.6662277433,56042.45377225673,,0,683402.12,56042.45377225673,EMUT AG,Hors mandat EMUT AG,0,56042.45377225673,683402.12,,PP_FAC_Taux,EMUT HORS MDT COTE,2026-03-24T00:00:00,FC_Taux_Souv
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,EMUT,EMU2A,FR0013305935,LAZARD CREDIT FI SRI TC,271.2,2026-03-20T00:00:00,P,743.752,1,168415.19990499198,168415.19990499198,201705.54,PP,PP_FAC_Taux_Corp_IG,FR49,9315968,PP_FAC_Taux_Corp_IG,168415.19990499198,33290.340095008025,LECPTREU,-0.00348837033211832,201001.9163784401,32586.71647344812,EMUT AG,Hors mandat EMUT AG,0,32586.71647344812,201001.9163784401,2026-03-20T00:00:00,PP_FAC_Taux,EMUT HORS MDT COTE,2026-03-24T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,INPR,INP2C,FR0010590950,OBJECTIF CREDIT FI-C,19724.91,2026-03-20T00:00:00,P,26,1,364847.86,364847.86,512847.66,PP,PP_FAC_Taux_Corp_HY,FR49,2956515,PP_FAC_Taux_Corp_HY,364847.86,147999.8,LECPTREU,-0.00348837033211832,511058.6574379596,146210.79743795964,INPR AG,Hors mandat INPR AG,0,146210.79743795964,511058.6574379596,2026-03-20T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,INPR,INP2C,FR0007484142,CLICHY PREMIERE,4784.43,2026-03-20T00:00:00,P,5375,1,20467371.650000002,20467371.650000002,25716311.25,PP,PP_FAC_Taux_Corp_IG,FR42,8468411,PP_FAC_Taux_Corp_IG,20467371.650000002,5248939.599999998,LECPTREU,-0.00348837033211832,25626603.232783977,5159231.582783975,INPR AG,Hors mandat INPR AG,0,5159231.582783975,25626603.232783977,2026-03-20T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Entr
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,AUXIA,AUX2E,FR001400IAW6,MH AMUNDI ACTIONS EURO C,1387.96,2026-03-20T00:00:00,P,13278,1000,13651228.329999998,13651228.329999998,18429332.88,PP,PP_FAC_Act_EUR_LC,FR41,10184067,PP_FAC_Act_EUR_LC,13651228.329999998,4778104.550000001,M7EM,0.0107658220656743,18627739.79857516,4976511.468575161,AUXIA AG,Hors mandat AUXIA AG,0,4976511.468575161,18627739.79857516,2026-03-23T00:00:00,PP_FAC_Act,AUXIA HM ACT COTE,2026-03-24T00:00:00,FC_Act_EUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,INPR,INP2C,LU2541301847,EdRF EM Climate Bonds S EUR H,107.2,2026-03-20T00:00:00,P,4593,1,458565.12,458565.12,492369.6,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,458565.12,33804.47999999998,,0,492369.6,33804.47999999998,INPR AG,Hors mandat INPR AG,0,33804.47999999998,492369.6,,PP_FAC_Taux,INPR HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Emerg
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,INPR,INP2C,FR001400EBG6,MH Lazard Total Return,1120.97,2026-03-20T00:00:00,P,990,1,1003998.5999999999,1003998.6,1109760.3,PP,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,1003998.6,105761.70000000007,LECPTREU,-0.00348837033211832,1105889.0450937173,101890.44509371731,INPR AG,Hors mandat INPR AG,0,101890.44509371731,1105889.0450937173,2026-03-20T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,INPR,INP2C,LU1585264762,TIKEHAU SUBFIN FUND I CAP,221.69,2026-03-20T00:00:00,P,1206.002,1,166199.139238006,166199.139238006,267358.58,PP,PP_FAC_Taux_Corp_HY,LU49,7240288,PP_FAC_Taux_Corp_HY,166199.139238006,101159.44076199402,HE00,-0.00283443203037161,266600.77027725335,100401.63103924735,INPR AG,Hors mandat INPR AG,0,100401.63103924735,266600.77027725335,2026-03-23T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-24T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2B,FR0012599645,GROUPAMA ULTRA SHT TERM BD IC,11093.07,2026-03-20T00:00:00,P,455.11,1,,,5048567.09,PP,PP_FAC_Taux_Autre,FR43,5370699,PP_FAC_Taux_Autre,5048567.09,0,LECPTREU,-0.00348837033211832,5030955.818343535,-17611.271656464785,MHP AG,Hors mandat MHP AG,0,-17611.271656464785,5030955.818343535,2026-03-20T00:00:00,PP_FAC_Taux,MHP HM ACT NC,2026-03-24T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,LU2066074910,BDLCM Funds BDL Transition E Acc,147.81,2026-03-20T00:00:00,P,72100,1,9938985,9938985,10657101,PP,PP_FAC_Taux_Gov,LU41,11008390,PP_FAC_Taux_Gov,9938985,718116,,0,10657101,718116,MHP AG,Hors mandat MHP AG,0,718116,10657101,,PP_FAC_Taux,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Act_exEUR
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR0010590950,OBJECTIF CREDIT FI-C,19724.91,2026-03-20T00:00:00,P,2568,1,48047074.559999995,48047074.559999995,50653568.88,PP,PP_FAC_Taux_Corp_HY,FR49,2956515,PP_FAC_Taux_Corp_HY,48047074.559999995,2606494.3200000077,LECPTREU,-0.00348837033211832,50476870.4731031,2429795.9131031036,MHP AG,Hors mandat MHP AG,0,2429795.9131031036,50476870.4731031,2026-03-20T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,LU2541301847,EdRF EM Climate Bonds S EUR H,107.2,2026-03-20T00:00:00,P,115822,1,11563668.48,11563668.48,12416118.4,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,11563668.48,852449.9199999999,,0,12416118.4,852449.9199999999,MHP AG,Hors mandat MHP AG,0,852449.9199999999,12416118.4,,PP_FAC_Taux,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Emerg
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1759.16,2026-03-20T00:00:00,P,87914,1,140626954.03000003,140626954.03000003,154654792.24,PP,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,140626954.03000003,14027838.209999979,LECPTREU,-0.00348837033211832,154115299.05103007,13488345.021030039,MHP AG,Hors mandat MHP AG,0,13488345.021030039,154115299.05103007,2026-03-20T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Entr
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR001400EBG6,MH Lazard Total Return,1120.97,2026-03-20T00:00:00,P,263978,1,285106487.94,285106487.94,295911418.65999997,PP,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,285106487.94,10804930.719999969,LECPTREU,-0.00348837033211832,294879170.04621136,9772682.106211364,MHP AG,Hors mandat MHP AG,0,9772682.106211364,294879170.04621136,2026-03-20T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33250.79,2026-03-20T00:00:00,P,3354,1,107577490.98000002,107577490.98,111523149.66000001,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,107577490.98,3945658.680000007,HE00,-0.00283443203037161,111207044.87247579,3629553.892475784,MHP AG,Hors mandat MHP AG,0,3629553.892475784,111207044.87247579,2026-03-23T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Taux_HY
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR001400MAX6,MH Lazard Diversifi�,1104.07,2026-03-20T00:00:00,P,129170,1,135965735.6,135965735.6,142612721.9,PP,PP_FAC_DIV_Autres,FR44,10831093,PP_FAC_DIV_Autres,135965735.6,6646986.300000012,Composite_diversifie,0.0107658220656743,144148065.0882769,8182329.488276899,MHP AG,Hors mandat MHP AG,0,8182329.488276899,144148065.0882769,2026-03-23T00:00:00,PP_FAC_DIV,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Div
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR0011790492,BDL REMPART EUROPE I,184.75,2026-03-20T00:00:00,P,136000,1,15116434,15116434,25126000,PP,PP_FAC_DIV_Autres,FR46,4373074,PP_FAC_DIV_Autres,15116434,10009566,,0,25126000,10009566,MHP AG,Hors mandat MHP AG,0,10009566,25126000,,PP_FAC_DIV,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Alter_LS
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MHP,MHP2C,FR001400EC14,SIENNA COURT TERME - FS-C,110.8149,2026-03-20T00:00:00,P,0.06698999999207444,100,6.929999942249999,6.929999942249999,7.42,PP,PP_FAC_Taux_Corp_IG,FR42,9708308,PP_FAC_Taux_Corp_IG,6.929999942249999,0.49000005775000055,LECPTREU,-0.00348837033211832,7.394116292135681,0.46411634988568196,MHP AG,Hors mandat MHP AG,0,0.46411634988568196,7.394116292135681,2026-03-20T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-24T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011034560,EDR FINANCIAL BDS S,1469.39,2026-03-20T00:00:00,P,1184,1,1192613.92,1192613.92,1739757.76,PP,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,1192613.92,547143.8400000001,LECPTREU,-0.00348837033211832,1733688.8406449433,541074.9206449434,MMH AG,Hors mandat MUTUELLE MH AG,0,541074.9206449434,1733688.8406449433,2026-03-20T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Taux_Autre
EXPORT_PRMP_ADP,2026-03-24T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400EBG6,MH Lazard Total Return,1120.97,2026-03-20T00:00:00,P,7395,1,7505213.85,7505213.85,8289573.15,PP,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,7505213.85,784359.3000000007,LECPTREU,-0.00348837033211832,8260656.048957615,755442.1989576155,MMH AG,Hors mandat MUTUELLE MH AG,0,755442.1989576155,8260656.048957615,2026-03-20T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-03-24T00:00:00,FC_Taux_Autre
