PMVL[Holding date],PMVL[ENTITE],PMVL[ISIN],PMVL[Orig. name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[PRMP PMVL],PMVL[PRMP VNC],PMVL[PRMP MtM],PMVL[Ref Unik Asset],PMVL[Selected Fund code],PMVL[3A],PMVL[CANTON],PMVL[CIC],PMVL[GROUPE],PMVL[Ptf name],PMVL[Quantity],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[Quote Date],PMVL[Quote],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PMVL Estimé],PRMP_PMVL_future,target
2026-03-11,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0243640272303835,48046672.010000005,121812487.86999999,169859159.88,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.86999999,2026-03-09T00:00:00,1433.58,121812487.86999999,52185125.2066464,52628525.63000001,True
2026-03-12,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00594613501224214,52628525.63000001,121812487.86999999,174441013.5,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.86999999,2026-03-10T00:00:00,1472.25,121812487.86999999,51591275.812056646,51579924.530000016,True
2026-03-13,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0062794348508634,51579924.530000016,121812487.86999999,173392412.4,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.86999999,2026-03-11T00:00:00,1463.4,121812487.86999999,50491118.17270018,50455492.39000003,True
2026-03-16,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00492999945524868,50455492.39000003,121812487.86999999,172267980.26000002,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.86999999,2026-03-12T00:00:00,1453.91,121812487.86999999,49606211.341161445,49464949.43000002,True
2026-03-17,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.00446171954123668,49464949.43000002,121812487.86999999,171277437.3,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.86999999,2026-03-13T00:00:00,1445.55,121812487.86999999,50229141.31897436,50246957.03,True
2026-03-20,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0234058187954169,50246957.03,121812487.87,172059444.9,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-03-18T00:00:00,1452.15,121812487.87,46219764.84063059,45735010.150000006,True
2026-03-23,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0189226095922859,45735010.150000006,121812487.87,167547498.02,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-03-19T00:00:00,1414.07,121812487.87,,42641340.69,False
2026-03-24,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0107658220656743,42641340.69,121812487.87,164453828.56,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-03-20T00:00:00,1387.96,121812487.87,,44718400.27000001,False
2026-03-25,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.00258550431385779,44718400.27000001,121812487.87,166530888.14000002,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-03-23T00:00:00,1405.49,121812487.87,,44905608.150000006,False
2026-03-26,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0141836019621584,44905608.150000006,121812487.87,166718096.02,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-03-24T00:00:00,1407.07,121812487.87,,47290731.32999998,False
2026-03-27,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.013736491528703,47290731.32999998,121812487.87,169103219.2,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-03-25T00:00:00,1427.2,121812487.87,,44806079.91,False
2026-03-30,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0114617195381683,44806079.91,121812487.87,166618567.78,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-03-26T00:00:00,1406.23,121812487.87,42896344.61625436,42862909.51000002,True
2026-03-31,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.00720056697377752,42862909.51000002,121812487.87,164675397.38000003,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-03-27T00:00:00,1389.83,121812487.87,44048665.73776814,44129524.849999994,True
2026-04-01,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.00678319119592437,44129524.849999994,121812487.87,165942012.72,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-03-30T00:00:00,1400.52,121812487.87,45255141.24971628,45178125.94999999,True
2026-04-02,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0279004752585966,45178125.94999999,121812487.87,166990613.82,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-03-31T00:00:00,1409.37,121812487.87,49837243.43930274,50321603.20999998,True
2026-04-03,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0036444734551785,50321603.20999998,121812487.87,172134091.07999998,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-01T00:00:00,1452.78,121812487.87,49694265.08432764,50321603.20999998,True
2026-04-04,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0036444734551785,50321603.20999998,121812487.87,172134091.07999998,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-01T00:00:00,1452.78,121812487.87,49694265.08432764,49472058.59,True
2026-04-07,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.000191079325217148,49472058.59,121812487.87,171284546.46,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-02T00:00:00,1445.61,121812487.87,49504787.5255577,49472058.59,True
2026-04-08,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00867880243443139,49472058.59,121812487.87,171284546.46,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-02T00:00:00,1445.61,121812487.87,47985513.85120249,48050226.59,True
2026-04-09,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0463342785562866,48050226.59,121812487.87,169862714.46,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-07T00:00:00,1433.61,121812487.87,55920692.9181166,56590697.47,True
2026-04-10,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00176287954533499,56590697.47,121812487.87,178403185.34,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-08T00:00:00,1505.69,121812487.87,56276194.14374152,56088316.83000001,True
2026-04-13,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.00511347162550409,56088316.83000001,121812487.87,177900804.70000002,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-09T00:00:00,1501.45,121812487.87,56998007.5469878,57499485.09,True
2026-04-14,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00283219258909602,57499485.09,121812487.87,179311972.96,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-10T00:00:00,1513.36,121812487.87,56991639.04904649,56776720.49000001,True
2026-04-15,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0128336620644313,56776720.49000001,121812487.87,178589208.36,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-13T00:00:00,1507.26,121812487.87,59068674.038446575,59635787.66999999,True
2026-04-16,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00542673902318691,59635787.66999999,121812487.87,181448275.54,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-14T00:00:00,1531.39,121812487.87,58651115.232437104,58578892.55000001,True
2026-04-17,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00101817042606528,58578892.55000001,121812487.87,180391380.42000002,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-15T00:00:00,1522.47,121812487.87,58395223.38133925,62176127.50999999,False
2026-04-21,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0,62176127.50999999,121812487.87,183988615.38,FC_Act_EUR,QUA2A,QUATREM AG,60433435.40375173,FR41,Groupe MH,pas de nom de portefeuille,118486.0,121812487.87,46129,1552.83,121812487.87,182245923.27375174,60147647.19,False
2026-04-22,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0,60147647.19,121812487.87,181960135.06,FC_Act_EUR,QUA2A,QUATREM AG,58709469.44003758,FR41,Groupe MH,PP_FAC_Act,118486.0,121812487.87,46132,1535.71,121812487.87,180521957.31003758,58931980.83000001,False
2026-04-23,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0,58931980.83000001,121812487.87,180744468.70000002,FC_Act_EUR,QUA2A,QUATREM AG,58157712.392355055,FR41,Groupe MH,pas de nom de portefeuille,118486.0,121812487.87,46133,1525.45,121812487.87,179970200.26235506,57872715.98999998,False
2026-04-27,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00370205056843549,57872715.98999998,121812487.87,179685203.85999998,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-23T00:00:00,1516.51,121812487.87,57207512.27891061,57623895.389999986,True
2026-04-28,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00332050809044429,57623895.389999986,121812487.87,179436383.26,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-24T00:00:00,1514.41,121812487.87,57028075.427665085,57324125.81,True
2026-04-29,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0035430988894764,57324125.81,121812487.87,179136613.68,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-27T00:00:00,1511.88,121812487.87,56689427.073005855,56743544.41,True
2026-04-30,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00268004033328024,56743544.41,121812487.87,178556032.28,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-28T00:00:00,1506.98,121812487.87,56265007.041739106,56743544.41,True
2026-05-01,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00268004033328024,56743544.41,121812487.87,178556032.28,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-28T00:00:00,1506.98,121812487.87,56265007.041739106,55969830.83000001,True
2026-05-04,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.000394529195160532,55969830.83000001,121812487.87,177782318.70000002,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-29T00:00:00,1500.45,121812487.87,56039971.14511052,57689062.69,True
2026-05-05,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0149336137767846,57689062.69,121812487.87,179501550.56,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-04-30T00:00:00,1514.96,121812487.87,55008455.86160299,54903456.83000001,True
2026-05-06,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0168681773293832,54903456.83000001,121812487.87,176715944.70000002,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-05-04T00:00:00,1491.45,121812487.87,57884332.72212911,58531498.149999976,True
2026-05-07,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0262474080684532,58531498.149999976,121812487.87,180343986.01999998,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-05-05T00:00:00,1522.07,121812487.87,63265060.343758315,58531498.149999976,False
2026-05-08,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0262474080684532,58531498.149999976,121812487.87,180343986.01999998,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-05-05T00:00:00,1522.07,121812487.87,63265060.343758315,63531607.349999994,True
2026-05-11,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0070995223957661,63531607.349999994,121812487.87,185344095.22,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-05-06T00:00:00,1564.27,121812487.87,62215752.7950626,61988919.629999995,True
2026-05-12,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.00023400936037435,61988919.629999995,121812487.87,183801407.5,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-05-07T00:00:00,1551.25,121812487.87,62031930.87980497,61345540.650000006,True
2026-05-13,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0143492162520471,61345540.650000006,121812487.87,183158028.52,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-05-11T00:00:00,1545.82,121812487.87,58717366.490467906,61345540.650000006,True
2026-05-14,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0143492162520471,61345540.650000006,121812487.87,183158028.52,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-05-11T00:00:00,1545.82,121812487.87,58717366.490467906,58385760.369999975,True
2026-05-15,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0119840213049268,58385760.369999975,121812487.87,180198248.23999998,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-05-12T00:00:00,1520.84,121812487.87,60545260.0160186,60132244.00999999,True
2026-05-18,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.016795665634675,60132244.00999999,121812487.87,181944731.88,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-05-13T00:00:00,1535.58,121812487.87,57076361.1293529,59243599.00999999,True
2026-05-19,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.00388359705056553,59243599.00999999,121812487.87,181056086.88,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-05-15T00:00:00,1528.08,121812487.87,59946747.89499408,59435546.32999998,True
2026-05-20,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.000182973050683517,59435546.32999998,121812487.87,181248034.2,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,2026-05-18T00:00:00,1529.7,121812487.87,59402382.82425201,58992408.69,True
2026-05-21,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0189542483660131,58992408.69,121812487.87,180804896.56,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,,1525.96,121812487.87,62419429.60518953,62372814.26999998,True
2026-05-26,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0173566110136972,62372814.26999998,121812487.87,184185302.14,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,,1554.49,121812487.87,65569646.91368425,64180910.629999995,True
2026-05-27,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00944197432182638,64180910.629999995,121812487.87,185993398.5,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,,1569.75,121812487.87,62424765.737333775,65780471.629999995,False
2026-05-28,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.000378252975590017,65780471.629999995,121812487.87,187592959.5,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,,1583.25,121812487.87,65851429.22513062,66301810.03,True
2026-05-29,QUATREM,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00226865972624834,66301810.03,121812487.87,188114297.9,FC_Act_EUR,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,118486.0,121812487.87,,1587.65,121812487.87,65875042.69842279,65625254.97,True
2025-12-31,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00164947865541349,934093.9399999995,3381610.33,4315704.27,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2025-12-29T00:00:00,1254.93,3381610.33,941212.602076442,934093.9399999995,True
2026-01-01,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00164947865541349,934093.9399999995,3381610.33,4315704.27,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2025-12-29T00:00:00,1254.93,3381610.33,941212.602076442,916073.5800000001,True
2026-01-02,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0,916073.5800000001,3381610.33,4297683.91,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2025-12-30T00:00:00,1249.69,3381610.33,916073.5800000001,916073.5800000001,True
2026-01-05,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00260075228371843,916073.5800000001,3381610.33,4297683.91,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2025-12-30T00:00:00,1249.69,3381610.33,927250.7912436323,916073.5800000001,True
2026-01-06,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00260075228371843,916073.5800000001,3381610.33,4297683.91,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2025-12-30T00:00:00,1249.69,3381610.33,927250.7912436323,996614.96,False
2026-01-07,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.014276848127374,996614.96,3381610.33,4378225.29,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-05T00:00:00,1273.11,3381610.33,1059122.2175327586,1060339.63,True
2026-01-08,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00739104930816734,1060339.63,3381610.33,4441949.96,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-06T00:00:00,1291.64,3381610.33,1027508.9588212278,1022097.9500000002,True
2026-01-14,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0180871395084117,1022097.9500000002,3381610.33,4403708.28,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-09T00:00:00,1280.52,3381610.33,1101748.4360147081,1088023.58,True
2026-01-15,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0119924912600003,1088023.58,3381610.33,4469633.91,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-13T00:00:00,1299.69,3381610.33,1141625.6256010756,1146177.0700000003,True
2026-01-16,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00958875016380411,1146177.0700000003,3381610.33,4527787.4,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-14T00:00:00,1316.6,3381610.33,1189592.8921734206,1180154.3899999997,True
2026-01-20,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00452068436895047,1180154.3899999997,3381610.33,4561764.72,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-16T00:00:00,1326.48,3381610.33,1159532.0915354658,1157560.1600000001,True
2026-01-21,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.0143767633735373,1157560.1600000001,3381610.33,4539170.49,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-19T00:00:00,1319.91,3381610.33,1092301.5799531266,1096277.1799999997,True
2026-01-22,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00679485424935003,1096277.1799999997,3381610.33,4477887.51,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-20T00:00:00,1302.09,3381610.33,1065850.5870245649,1058929.6399999997,True
2026-01-23,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00561729373210154,1058929.6399999997,3381610.33,4440539.97,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-21T00:00:00,1291.23,3381610.33,1083873.457340627,1088161.1399999997,True
2026-01-26,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00561729373210154,1088161.1399999997,3381610.33,4469771.47,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-22T00:00:00,1299.73,3381610.33,1113269.1592623573,1109035.87,True
2026-01-27,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.00561857791541892,1109035.87,3381610.33,4490646.2,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-23T00:00:00,1305.8,3381610.33,1083804.824434721,1109035.87,True
2026-01-28,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.0052638799963414,1109035.87,3381610.33,4490646.2,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-23T00:00:00,1305.8,3381610.33,1132674.0927028265,1080629.7299999995,True
2026-01-30,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,0.00636489316561046,1080629.7299999995,3381610.33,4462240.06,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-28T00:00:00,1297.54,3381610.33,1109031.4112612065,1107041.25,True
2026-02-02,QUATREM,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,MSDEPN,-0.000276561210703404,1107041.25,3381610.33,4488651.58,FC_Act_AsPac,QUA2A,Hors mandat QUATREM AG,QUATREM AG,FR41,Groupe MH,QUATREM HM ACT COTE,3439.0,3381610.33,2026-01-29T00:00:00,1305.22,3381610.33,1105799.8630846096,1109895.62,True
