mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__min_child_samples,param_clf__n_estimators,param_clf__num_leaves,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.9144209384918214,0.2774133435461029,0.05799136161804199,0.0013085733943272763,0.8,0.05,6,50,300,31,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__subsample': 1.0}",0.9761990724622731,0.9653527265225073,0.9732097189448936,0.9846332882853894,0.977955220028391,0.9754700052486909,0.006295106202634377,277
3.9028411388397215,0.07919405950950184,0.05929584503173828,0.0035788835778947027,0.8,0.05,6,50,300,63,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__subsample': 0.8}",0.9769362027688592,0.9661607760714178,0.972127663232456,0.9845045798742947,0.9772153396137137,0.9753889123121482,0.0060765053046332096,279
3.8606197834014893,0.08321672995458426,0.06106910705566406,0.004750735505349943,0.8,0.05,6,50,300,63,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__subsample': 1.0}",0.9769362027688592,0.9661607760714178,0.972127663232456,0.9845045798742947,0.9772153396137137,0.9753889123121482,0.0060765053046332096,279
3.8318320751190185,0.09127139878089906,0.05985755920410156,0.004156919075513809,0.8,0.05,6,50,300,127,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__subsample': 0.8}",0.9769362027688592,0.9661607760714178,0.972127663232456,0.9845045798742947,0.9772153396137137,0.9753889123121482,0.0060765053046332096,279
3.7878326416015624,0.12613144175365487,0.06075220108032227,0.0034080490526638466,0.8,0.05,6,50,300,127,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__subsample': 1.0}",0.9769362027688592,0.9661607760714178,0.972127663232456,0.9845045798742947,0.9772153396137137,0.9753889123121482,0.0060765053046332096,279
5.956828594207764,0.34583273455030983,0.07179527282714844,0.007900771640967579,0.8,0.05,6,50,500,31,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__subsample': 0.8}",0.9772026871945636,0.9675694901121384,0.9762613954328008,0.9866658086105926,0.9792091452660557,0.9773817053232303,0.006117202296553768,255
6.4747782230377195,0.6232131284982813,0.06848421096801757,0.004447545517214792,0.8,0.05,6,50,500,31,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__subsample': 1.0}",0.9772026871945636,0.9675694901121384,0.9762613954328008,0.9866658086105926,0.9792091452660557,0.9773817053232303,0.006117202296553768,255
6.779106140136719,0.32055072892926684,0.06736783981323242,0.003281613580302532,0.8,0.05,6,50,500,63,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__subsample': 0.8}",0.9783782273627927,0.967224564706287,0.9758068675615386,0.9868170409936289,0.9788779197315783,0.9774209240711651,0.006291219307594333,251
6.035978841781616,0.21290484581356073,0.06723389625549317,0.0026367536355606613,0.8,0.05,6,50,500,63,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__subsample': 1.0}",0.9783782273627927,0.967224564706287,0.9758068675615386,0.9868170409936289,0.9788779197315783,0.9774209240711651,0.006291219307594333,251
6.090589094161987,0.2113752049504204,0.06638388633728028,0.002043953300628115,0.8,0.05,6,50,500,127,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__subsample': 0.8}",0.9783782273627927,0.967224564706287,0.9758068675615386,0.9868170409936289,0.9788779197315783,0.9774209240711651,0.006291219307594333,251
6.188766241073608,0.2654201184115892,0.07031397819519043,0.004676414192885787,0.8,0.05,6,50,500,127,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__min_child_samples': 50, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__subsample': 1.0}",0.9783782273627927,0.967224564706287,0.9758068675615386,0.9868170409936289,0.9788779197315783,0.9774209240711651,0.006291219307594333,251
5.657894134521484,0.048002770791125624,0.06208710670471192,0.0031859859556328534,0.8,0.05,10,20,300,31,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__min_child_samples': 20, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__subsample': 0.8}",0.9806820282043678,0.9701247319037735,0.9778731963947236,0.9874444944977154,0.9815019142254914,0.9795252730452144,0.0056401913492109094,103
5.071000480651856,0.10409951466742468,0.05928668975830078,0.0019039697198433,0.8,0.05,10,20,300,31,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__min_child_samples': 20, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__subsample': 1.0}",0.9806820282043678,0.9701247319037735,0.9778731963947236,0.9874444944977154,0.9815019142254914,0.9795252730452144,0.0056401913492109094,103
8.217747116088868,0.5734196389809245,0.0634695053100586,0.004578710776726683,0.8,0.05,10,20,300,63,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__min_child_samples': 20, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__subsample': 0.8}",0.9803145375850495,0.9701913530101994,0.978380376430742,0.9882596477679816,0.9820159590484793,0.9798323747684904,0.005849394006460905,65
7.920682191848755,0.17149456507707267,0.06541175842285156,0.00456802688253456,0.8,0.05,10,20,300,63,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__min_child_samples': 20, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__subsample': 1.0}",0.9803145375850495,0.9701913530101994,0.978380376430742,0.9882596477679816,0.9820159590484793,0.9798323747684904,0.005849394006460905,65
10.21287236213684,0.29502390900083,0.07672967910766601,0.008991863334324671,0.8,0.05,10,20,300,127,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__min_child_samples': 20, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__subsample': 0.8}",0.9807894816018293,0.971801004904173,0.9788467241757249,0.9868502906664951,0.9822460962704865,0.9801067195237418,0.0049212057932158226,49
